employee_index,employee_id,predicted_attrition,attrition_probability,actual_attrition,title,tenure_years,total_training_cost,age,division,department_type,business_unit,avg_rating,avg_wlb,state,avg_engagement,race_desc,avg_satisfaction,avg_training_days,marital_desc,start_date_key,survey_date_key,training_date_key
1638,2161,0,0.36283266521303714,0,22,4.405479452054794,443.04,70,14,3,8,3.0,3.0,10,1.0,0,4.0,1.0,2,20210519.0,20230527.0,20220929.0
1639,2162,1,0.46221264325597966,0,23,4.780821917808219,136.81,51,14,3,9,3.0,4.0,10,3.0,0,5.0,5.0,1,20210102.0,20230217.0,20230603.0
1640,2163,0,0.3637258919299633,0,23,6.556164383561644,665.2,53,11,3,4,1.0,4.0,10,5.0,4,5.0,3.0,1,20190326.0,20230112.0,20230119.0
1641,2164,0,0.329321431087986,0,23,5.043835616438356,978.55,70,10,3,5,3.0,3.0,10,3.0,1,1.0,2.0,0,20200928.0,20221209.0,20230611.0
1642,2165,0,0.3256382746478227,0,23,6.583561643835616,652.57,71,6,3,0,3.0,3.0,10,5.0,0,3.0,4.0,0,20190316.0,20221028.0,20230723.0
1643,2166,0,0.41572528687827087,0,23,6.572602739726028,953.59,22,6,3,1,3.0,1.0,10,2.0,0,2.0,2.0,3,20190320.0,20230116.0,20221002.0
1644,2168,0,0.30770777493928375,0,23,7.186301369863013,851.51,23,6,3,2,3.0,4.0,10,5.0,1,1.0,2.0,0,20180808.0,20230108.0,20230801.0
1645,2169,0,0.4196086570624714,0,23,5.279452054794521,200.13,25,9,3,3,3.0,4.0,10,5.0,1,2.0,1.0,3,20200704.0,20230418.0,20230317.0
1646,2170,0,0.28664909091049057,0,22,2.706849315068493,347.4,73,23,3,5,3.0,2.0,10,1.0,1,5.0,2.0,3,20230129.0,20230130.0,20230314.0
1647,2171,1,0.5391460659246647,0,22,4.1808219178082195,243.07,29,5,3,0,3.0,2.0,10,1.0,2,3.0,3.0,1,20210809.0,20230316.0,20230619.0
1648,2172,1,0.6232300856331046,1,22,4.413698630136986,198.08,27,6,3,1,3.0,1.0,10,2.0,3,4.0,2.0,2,20210516.0,20230317.0,20230623.0
1649,2173,1,0.6330057148447161,1,22,4.167123287671233,372.55,34,4,3,7,3.0,3.0,10,1.0,0,4.0,5.0,0,20210814.0,20230213.0,20230418.0
1650,2174,0,0.3207888694239152,0,22,3.6794520547945204,446.22,52,10,3,2,3.0,5.0,10,1.0,1,1.0,2.0,1,20220208.0,20221225.0,20221113.0
1651,2175,0,0.2343673422687209,0,22,5.83013698630137,512.6,32,6,3,3,2.0,3.0,10,1.0,2,3.0,2.0,3,20191216.0,20230316.0,20230222.0
1652,2176,0,0.290900308004455,0,22,4.019178082191781,357.52,33,6,3,8,2.0,1.0,10,2.0,0,1.0,5.0,1,20211007.0,20230429.0,20230419.0
1653,2177,0,0.3598386019218772,0,22,4.808219178082192,616.66,69,2,3,6,4.0,1.0,10,4.0,0,2.0,4.0,2,20201223.0,20221017.0,20230707.0
1654,2178,0,0.23288242640122891,0,22,2.9506849315068493,368.55,32,7,3,9,4.0,5.0,10,4.0,2,1.0,5.0,1,20221101.0,20220911.0,20230508.0
1655,2179,1,0.606776969869914,1,22,2.9616438356164383,937.57,26,14,3,4,4.0,1.0,10,1.0,1,3.0,4.0,3,20221028.0,20230616.0,20220908.0
1656,2180,0,0.38439933946559585,0,22,6.947945205479452,706.08,38,6,3,5,5.0,4.0,10,4.0,2,4.0,4.0,3,20181103.0,20230529.0,20230205.0
1657,2181,0,0.4139914972345614,0,22,6.6136986301369864,542.94,28,6,3,0,5.0,4.0,10,2.0,1,1.0,2.0,2,20190305.0,20230204.0,20230628.0
1658,2182,0,0.37951526615833653,0,22,4.586301369863014,105.18,29,10,3,1,4.0,2.0,10,1.0,1,1.0,2.0,3,20210314.0,20230412.0,20230722.0
1659,2183,0,0.353357912963496,0,22,6.838356164383562,287.3,69,8,3,7,5.0,2.0,10,4.0,4,4.0,3.0,0,20181213.0,20221213.0,20230423.0
1660,2184,0,0.2652753142329889,0,22,4.1068493150684935,661.36,37,0,3,2,2.0,4.0,10,2.0,3,4.0,3.0,0,20210905.0,20230309.0,20220925.0
1661,2185,1,0.6628281135346085,1,23,5.410958904109589,220.95,61,0,3,9,5.0,5.0,10,4.0,0,5.0,5.0,2,20200517.0,20221107.0,20230801.0
1662,2186,0,0.24089421894140917,0,23,2.6164383561643834,747.61,26,6,3,4,1.0,1.0,10,4.0,2,1.0,5.0,1,20230303.0,20220917.0,20220921.0
1663,2187,1,0.4480056836361823,0,23,5.627397260273972,575.77,22,4,3,5,5.0,5.0,10,2.0,2,1.0,1.0,1,20200228.0,20230114.0,20230607.0
1664,2188,0,0.412307351392857,0,23,4.671232876712328,754.8,56,6,3,0,2.0,2.0,10,5.0,1,4.0,2.0,1,20210211.0,20230125.0,20230617.0
1665,2189,1,0.5191280757061247,0,23,6.720547945205479,585.65,75,18,3,1,5.0,4.0,10,1.0,4,2.0,2.0,0,20190125.0,20220819.0,20221128.0
1666,2190,0,0.25226260731739786,0,23,2.4712328767123286,623.98,38,9,3,7,5.0,3.0,10,5.0,0,2.0,2.0,2,20230425.0,20230331.0,20230429.0
1667,2191,1,0.5174802321210178,0,23,4.663013698630137,774.02,50,4,3,2,5.0,3.0,10,2.0,0,2.0,3.0,1,20210214.0,20230411.0,20230513.0
1668,2192,0,0.36607555058839614,0,23,5.019178082191781,866.14,75,9,3,3,1.0,4.0,10,5.0,1,3.0,4.0,0,20201007.0,20221226.0,20221002.0
1669,2193,1,0.6068419290647458,1,22,6.627397260273972,704.42,56,6,3,4,4.0,3.0,10,2.0,4,2.0,2.0,1,20190228.0,20230710.0,20230716.0
1670,2194,0,0.29787752566904135,0,22,6.219178082191781,164.41,27,6,3,5,2.0,1.0,10,1.0,3,4.0,5.0,3,20190727.0,20221002.0,20230308.0
1671,2195,0,0.20626623950938378,0,22,2.367123287671233,559.87,69,21,3,0,2.0,1.0,10,1.0,1,5.0,3.0,2,20230602.0,20221130.0,20230508.0
1672,2196,1,0.6140903888570491,1,22,2.915068493150685,572.11,39,21,3,1,5.0,3.0,10,5.0,4,2.0,2.0,2,20221114.0,20230801.0,20221210.0
1673,2197,1,0.5792580086421917,1,22,7.147945205479452,724.83,35,23,3,7,4.0,1.0,10,2.0,0,3.0,2.0,0,20180822.0,20230415.0,20230317.0
1674,2198,0,0.27438579957205433,0,22,2.83013698630137,198.35,59,6,3,2,1.0,2.0,10,2.0,4,4.0,5.0,2,20221215.0,20230713.0,20220814.0
1675,2199,0,0.3404655197962455,0,22,5.372602739726028,142.7,43,9,3,3,4.0,4.0,10,4.0,4,3.0,3.0,0,20200531.0,20230603.0,20230619.0
1676,2200,0,0.3220780123176482,0,22,3.2383561643835614,910.99,68,6,3,8,4.0,5.0,10,3.0,0,1.0,2.0,2,20220719.0,20221216.0,20230329.0
1677,2201,0,0.2107110404888594,0,22,5.287671232876712,863.83,30,14,3,6,2.0,5.0,10,5.0,3,1.0,4.0,1,20200701.0,20230624.0,20230315.0
1678,2202,0,0.34291909428404777,0,22,4.904109589041096,606.57,51,14,3,9,4.0,5.0,10,5.0,0,4.0,4.0,1,20201118.0,20230624.0,20220908.0
1679,2203,1,0.5742546387805352,1,22,5.624657534246575,333.27,34,9,3,4,1.0,1.0,10,1.0,0,4.0,2.0,1,20200229.0,20220829.0,20221214.0
1680,2204,0,0.2713202506490014,0,22,4.054794520547945,284.05,37,18,3,5,2.0,3.0,10,5.0,3,2.0,3.0,0,20210924.0,20221001.0,20221127.0
1681,2205,0,0.2206843715343142,0,22,3.504109589041096,271.69,78,11,3,0,4.0,5.0,10,2.0,1,3.0,1.0,0,20220413.0,20220905.0,20230623.0
1682,2206,0,0.3141030567352032,0,22,2.96986301369863,274.22,80,6,3,1,5.0,3.0,10,2.0,3,4.0,3.0,3,20221025.0,20220824.0,20220916.0
1683,2207,0,0.3308380403873488,0,22,4.712328767123288,448.93,68,6,3,7,5.0,1.0,10,3.0,1,3.0,1.0,0,20210127.0,20230329.0,20230626.0
1684,2208,0,0.16488193946181817,0,17,7.065753424657534,907.13,70,7,2,9,5.0,3.0,4,5.0,3,3.0,3.0,1,20180921.0,20230307.0,20220902.0
1685,2209,0,0.10827388689527463,0,17,5.501369863013698,545.69,20,23,2,6,5.0,5.0,10,2.0,1,2.0,3.0,3,20200414.0,20230401.0,20221102.0
1686,2210,0,0.18513432443032563,0,17,4.372602739726028,220.14,56,23,2,5,4.0,3.0,10,1.0,1,5.0,5.0,2,20210531.0,20230109.0,20230717.0
1687,2211,0,0.1042611105288015,0,17,5.512328767123288,906.62,49,6,2,9,5.0,3.0,4,1.0,4,5.0,3.0,1,20200410.0,20230201.0,20221121.0
1688,2212,0,0.10961404150439046,0,17,3.282191780821918,160.81,31,6,2,3,1.0,5.0,10,4.0,4,1.0,1.0,3,20220703.0,20230726.0,20230719.0
1689,2213,0,0.22877894116738204,0,17,2.5835616438356164,196.03,58,18,2,2,5.0,2.0,10,1.0,0,4.0,1.0,1,20230315.0,20230505.0,20230409.0
1690,2214,0,0.15130495830569765,0,17,4.210958904109589,973.62,70,6,2,1,4.0,5.0,10,1.0,1,1.0,4.0,1,20210729.0,20230226.0,20230316.0
1691,2215,0,0.16313200566084848,0,17,3.6876712328767125,227.0,60,4,2,0,1.0,5.0,10,1.0,0,5.0,3.0,0,20220205.0,20230424.0,20220930.0
1692,2216,0,0.1328057285858302,0,16,2.9287671232876713,587.29,50,9,2,9,1.0,2.0,10,4.0,2,5.0,4.0,2,20221109.0,20230413.0,20221225.0
1693,2217,0,0.10087938325722494,0,15,4.890410958904109,315.39,25,13,2,8,4.0,2.0,4,2.0,2,1.0,1.0,0,20201123.0,20221005.0,20230323.0
1694,2218,0,0.23665031036324177,0,14,6.646575342465753,222.99,52,6,2,7,4.0,5.0,10,4.0,0,1.0,5.0,3,20190221.0,20221010.0,20221227.0
1695,2219,0,0.13509289533236252,0,17,3.052054794520548,401.35,56,23,2,7,5.0,2.0,10,5.0,2,2.0,5.0,3,20220925.0,20230329.0,20230103.0
1696,2220,0,0.13448831193237187,0,17,3.073972602739726,938.01,61,10,2,2,4.0,5.0,10,3.0,0,3.0,4.0,1,20220917.0,20230302.0,20230602.0
1697,2221,0,0.16482628955556225,0,17,6.375342465753425,737.04,26,6,2,3,4.0,1.0,10,1.0,2,5.0,1.0,2,20190531.0,20230428.0,20220807.0
1698,2222,0,0.13035640871287102,0,17,5.232876712328767,303.01,22,23,2,8,4.0,5.0,10,2.0,2,3.0,3.0,3,20200721.0,20220914.0,20230604.0
1699,2223,0,0.1621086239395604,0,16,5.279452054794521,905.55,78,5,2,0,2.0,4.0,10,1.0,0,1.0,2.0,3,20200704.0,20230523.0,20230407.0
1700,2224,0,0.11184174164262392,0,15,5.002739726027397,914.52,21,23,2,1,4.0,3.0,4,2.0,0,1.0,2.0,0,20201013.0,20230202.0,20220923.0
1701,2225,0,0.07844525203147695,0,14,2.4547945205479453,789.98,52,4,2,2,2.0,2.0,10,1.0,1,2.0,3.0,0,20230501.0,20220821.0,20221209.0
1702,2226,0,0.11677608393766434,0,17,6.567123287671233,125.06,59,10,2,7,1.0,5.0,10,4.0,4,4.0,3.0,1,20190322.0,20230128.0,20220910.0
1703,2227,0,0.20268326483289653,0,17,3.797260273972603,894.09,26,0,2,2,5.0,4.0,10,2.0,1,3.0,2.0,3,20211227.0,20220918.0,20230428.0
1704,2228,0,0.21607064088808614,0,17,7.175342465753425,713.03,76,22,2,3,4.0,2.0,10,3.0,4,2.0,3.0,0,20180812.0,20230120.0,20230221.0
1705,2229,0,0.1596654790916997,0,17,2.7945205479452055,897.51,45,21,2,8,4.0,1.0,10,3.0,0,1.0,5.0,0,20221228.0,20230422.0,20230128.0
1706,2230,0,0.08189632188420518,0,16,6.887671232876713,634.34,46,9,2,6,2.0,5.0,4,1.0,2,5.0,3.0,1,20181125.0,20230609.0,20230803.0
1707,2231,0,0.07312362656448249,0,15,4.8,352.54,30,9,2,9,2.0,2.0,4,1.0,3,2.0,3.0,2,20201226.0,20230104.0,20230420.0
1708,2232,0,0.15117237740180112,0,14,2.8273972602739725,128.25,80,6,2,4,5.0,2.0,10,4.0,2,5.0,4.0,2,20221216.0,20221119.0,20230323.0
1709,2233,0,0.12164553617877091,0,17,6.049315068493151,893.71,42,19,2,3,1.0,1.0,10,5.0,0,1.0,1.0,2,20190927.0,20221003.0,20230613.0
1710,2234,0,0.07318906085152853,0,17,4.646575342465753,693.52,46,23,2,2,2.0,4.0,10,1.0,1,1.0,3.0,1,20210220.0,20220823.0,20230204.0
1711,2235,0,0.14489960836380902,0,17,3.6301369863013697,162.62,68,18,2,1,1.0,3.0,10,3.0,3,5.0,1.0,2,20220226.0,20220910.0,20230309.0
1712,2236,0,0.12235806781908716,0,17,6.810958904109589,144.74,70,4,2,0,1.0,2.0,4,2.0,2,1.0,2.0,3,20181223.0,20221229.0,20230713.0
1713,2237,0,0.11562913550594586,0,16,3.758904109589041,240.77,47,21,2,9,2.0,2.0,4,2.0,3,5.0,3.0,2,20220110.0,20230608.0,20230510.0
1714,2238,0,0.10787108979798328,0,15,4.6136986301369864,905.56,49,14,2,8,2.0,3.0,4,4.0,2,4.0,5.0,3,20210304.0,20230328.0,20230414.0
1715,2239,0,0.17112541454607988,0,14,2.5972602739726027,273.84,61,2,2,7,5.0,4.0,10,1.0,0,3.0,4.0,0,20230310.0,20221231.0,20230411.0
1716,2240,0,0.16428441584752027,0,17,6.86027397260274,980.41,21,8,2,7,2.0,5.0,10,2.0,2,4.0,4.0,1,20181205.0,20220822.0,20230317.0
1717,2241,0,0.08449196795722402,0,17,4.306849315068493,834.95,40,20,2,2,2.0,4.0,10,4.0,2,4.0,5.0,1,20210624.0,20230130.0,20230126.0
1718,2242,0,0.12692619667038946,0,17,3.43013698630137,627.11,28,6,2,3,4.0,4.0,10,3.0,2,2.0,1.0,1,20220510.0,20230226.0,20221217.0
1719,2243,0,0.11927603244179949,0,17,2.504109589041096,242.22,69,8,2,8,4.0,5.0,4,1.0,3,3.0,4.0,1,20230413.0,20230626.0,20221230.0
1720,2244,0,0.16830771081279447,0,16,3.1945205479452055,804.01,73,6,2,6,4.0,1.0,4,4.0,3,2.0,2.0,1,20220804.0,20230301.0,20221214.0
1721,2245,0,0.20841608574352988,0,15,4.624657534246575,968.2,75,4,2,9,5.0,4.0,10,2.0,1,4.0,1.0,0,20210228.0,20230708.0,20230404.0
1722,2246,0,0.14948265533975857,0,14,5.0,364.36,47,6,2,4,4.0,5.0,10,3.0,4,4.0,2.0,0,20201014.0,20230320.0,20230210.0
1723,2247,0,0.15586183760756783,0,17,7.095890410958904,803.16,35,7,2,7,2.0,4.0,10,3.0,2,4.0,3.0,3,20180910.0,20230216.0,20230419.0
1724,2248,0,0.1111286911128377,0,17,2.8273972602739725,571.12,23,6,2,2,2.0,5.0,10,1.0,2,5.0,2.0,3,20221216.0,20230524.0,20230329.0
1725,2249,0,0.14215234725014458,0,17,7.046575342465753,705.36,24,6,2,3,4.0,5.0,10,3.0,1,5.0,2.0,0,20180928.0,20230529.0,20230706.0
1726,2250,0,0.13159874348965128,0,17,3.6027397260273974,565.78,60,0,2,8,5.0,1.0,4,4.0,0,2.0,5.0,1,20220308.0,20230529.0,20230408.0
1727,2251,0,0.08036745713014173,0,16,3.7534246575342465,593.14,44,14,2,6,2.0,4.0,10,4.0,2,4.0,5.0,0,20220112.0,20220918.0,20221119.0
1728,2252,0,0.2244865088898181,0,15,4.8493150684931505,648.23,47,6,2,9,4.0,3.0,10,1.0,4,3.0,1.0,3,20201208.0,20220928.0,20221210.0
1729,2253,0,0.0779894049334527,0,17,4.906849315068493,426.97,38,6,2,6,1.0,2.0,10,5.0,3,1.0,1.0,2,20201117.0,20230626.0,20230107.0
1730,2254,0,0.08502417010625272,0,17,4.736986301369863,267.76,64,11,2,7,2.0,5.0,10,3.0,2,2.0,4.0,2,20210118.0,20221214.0,20221120.0
1731,2255,0,0.07936469113464144,0,17,5.079452054794521,357.69,30,23,2,8,2.0,4.0,10,1.0,2,4.0,1.0,2,20200915.0,20230512.0,20230205.0
1732,2256,0,0.11619335279741495,0,17,5.843835616438356,312.42,38,6,2,9,5.0,4.0,4,5.0,0,5.0,1.0,3,20191211.0,20230714.0,20230113.0
1733,2257,0,0.08396540550669833,0,16,4.46027397260274,456.3,33,10,2,9,2.0,5.0,10,4.0,4,3.0,2.0,1,20210429.0,20230725.0,20230325.0
1734,2258,0,0.0971839481841512,0,15,4.531506849315068,675.95,22,4,2,8,2.0,4.0,10,2.0,4,5.0,2.0,3,20210403.0,20230403.0,20230703.0
1735,2259,0,0.07569340429172687,0,17,3.6986301369863015,754.61,61,10,2,7,1.0,5.0,10,1.0,2,2.0,3.0,0,20220201.0,20230109.0,20230503.0
1736,2260,0,0.06232769172616677,0,17,5.742465753424658,377.64,28,4,2,2,1.0,4.0,10,3.0,2,1.0,2.0,3,20200117.0,20230805.0,20220823.0
1737,2261,0,0.04459296494121145,0,17,3.3698630136986303,647.41,64,23,2,3,2.0,5.0,4,2.0,1,1.0,3.0,0,20220601.0,20221117.0,20230604.0
1738,2262,0,0.10113414605598664,0,17,6.580821917808219,122.43,69,4,2,8,2.0,3.0,4,4.0,3,4.0,3.0,0,20190317.0,20230427.0,20230529.0
1739,2263,0,0.04409028421188643,0,16,5.76986301369863,662.94,55,11,2,6,2.0,4.0,10,3.0,2,1.0,5.0,2,20200107.0,20221128.0,20221005.0
1740,2264,0,0.18063375260439113,0,15,4.635616438356164,465.3,42,5,2,9,5.0,3.0,10,1.0,4,2.0,3.0,2,20210224.0,20221108.0,20230506.0
1741,2265,0,0.14407505264041717,0,17,5.791780821917809,680.88,75,6,2,7,1.0,2.0,10,2.0,2,4.0,4.0,2,20191230.0,20230308.0,20221123.0
1742,2266,0,0.2168151994033759,0,17,5.424657534246576,898.01,45,6,2,2,5.0,2.0,10,5.0,3,3.0,5.0,2,20200512.0,20230427.0,20221023.0
1743,2267,0,0.07637770783900422,0,17,2.5287671232876714,518.79,52,9,2,3,4.0,3.0,4,1.0,2,3.0,1.0,0,20230404.0,20230309.0,20221111.0
1744,2268,0,0.03713138073208218,0,17,4.7753424657534245,677.84,58,9,2,8,2.0,2.0,4,2.0,4,3.0,2.0,2,20210104.0,20230703.0,20221126.0
1745,2269,0,0.11788885324401259,0,16,5.463013698630137,109.33,46,5,2,6,1.0,1.0,10,5.0,2,5.0,1.0,0,20200428.0,20230214.0,20221209.0
1746,2270,0,0.23963233460550948,0,17,6.498630136986302,781.35,67,14,2,6,4.0,3.0,10,4.0,0,4.0,2.0,2,20190416.0,20230318.0,20230511.0
1747,2271,0,0.1155908050628693,0,17,3.265753424657534,632.57,26,6,2,7,2.0,4.0,10,5.0,2,4.0,4.0,2,20220709.0,20230321.0,20230202.0
1748,2272,0,0.09928647193236072,0,17,3.126027397260274,233.42,35,6,2,8,2.0,3.0,4,5.0,1,5.0,5.0,0,20220829.0,20220805.0,20230415.0
1749,2273,0,0.11349139903600523,0,17,5.717808219178083,301.15,64,15,2,9,4.0,3.0,4,5.0,3,2.0,4.0,0,20200126.0,20221026.0,20230401.0
1750,2274,0,0.23101117952911873,0,16,5.654794520547945,255.54,20,0,2,0,4.0,1.0,10,2.0,3,5.0,2.0,3,20200218.0,20220813.0,20230603.0
1751,2275,0,0.23203352166415947,0,21,3.717808219178082,138.4,72,24,3,2,2.0,3.0,10,5.0,0,4.0,5.0,1,20220125.0,20221024.0,20230305.0
1752,2276,0,0.25601818937579784,0,21,2.263013698630137,851.87,41,14,3,8,1.0,2.0,10,5.0,4,2.0,3.0,0,20230710.0,20220916.0,20230517.0
1753,2277,0,0.36710795413825,0,21,3.5013698630136987,592.23,59,6,3,1,5.0,4.0,10,3.0,2,4.0,3.0,3,20220414.0,20221125.0,20221222.0
1754,2278,0,0.281553671695237,0,21,3.263013698630137,544.43,59,22,3,1,4.0,2.0,10,5.0,4,4.0,4.0,3,20220710.0,20220821.0,20230305.0
1755,2279,0,0.2825654111642172,0,21,3.2986301369863016,230.57,45,16,3,2,1.0,1.0,10,2.0,3,5.0,4.0,0,20220627.0,20230528.0,20230323.0
1756,2280,1,0.5888061314506152,1,21,6.863013698630137,493.98,33,2,3,6,4.0,5.0,10,4.0,4,2.0,3.0,1,20181204.0,20230223.0,20230405.0
1757,2281,0,0.32643607883508297,0,21,6.095890410958904,761.7,21,6,3,5,4.0,2.0,10,1.0,2,4.0,4.0,2,20190910.0,20220924.0,20221129.0
1758,2282,0,0.4396936831966955,0,21,6.473972602739726,454.55,52,7,3,5,4.0,3.0,10,1.0,0,5.0,5.0,2,20190425.0,20221102.0,20221020.0
1759,2283,1,0.5165968266385855,1,26,7.032876712328767,183.88,57,6,0,9,4.0,1.0,10,4.0,4,2.0,1.0,2,20181003.0,20221020.0,20230423.0
1760,2284,0,0.21766831232818093,0,5,3.334246575342466,839.16,62,23,2,2,2.0,4.0,10,1.0,3,4.0,3.0,3,20220614.0,20221011.0,20230709.0
1761,2285,0,0.3390507513532265,0,21,3.66027397260274,679.57,51,14,3,0,5.0,3.0,10,4.0,3,3.0,4.0,2,20220215.0,20230522.0,20221202.0
1762,2286,0,0.22554273647782533,0,21,7.057534246575343,107.64,37,10,3,4,2.0,4.0,10,4.0,1,4.0,5.0,0,20180924.0,20230120.0,20220927.0
1763,2287,0,0.3090117801776548,0,21,3.6,560.64,61,9,3,6,2.0,2.0,10,4.0,4,4.0,4.0,2,20220309.0,20221111.0,20230329.0
1764,2288,0,0.38995257732836053,0,21,6.936986301369863,187.85,34,7,3,4,5.0,4.0,10,5.0,1,1.0,2.0,0,20181107.0,20230709.0,20220925.0
1765,2289,0,0.2259664971296845,0,26,6.123287671232877,353.58,57,6,0,0,4.0,3.0,10,2.0,4,5.0,3.0,2,20190831.0,20230312.0,20230614.0
1766,2290,0,0.10968031023009829,0,11,4.879452054794521,575.55,78,23,4,2,2.0,3.0,21,4.0,2,1.0,4.0,3,20201127.0,20230414.0,20230423.0
1767,2471,0,0.30882412314573354,0,21,3.76986301369863,489.29,63,7,3,1,2.0,3.0,10,5.0,3,5.0,3.0,0,20220106.0,20230123.0,20220806.0
1768,2291,0,0.3260033833916829,0,10,5.271232876712329,973.53,35,9,3,4,4.0,1.0,10,3.0,1,4.0,5.0,1,20200707.0,20220820.0,20230701.0
1769,2292,0,0.2528202695111829,0,21,5.758904109589041,894.38,57,0,3,8,2.0,1.0,10,5.0,4,1.0,3.0,3,20200111.0,20221115.0,20230311.0
1770,2293,0,0.3040699318923965,0,21,5.331506849315068,510.67,22,6,3,1,2.0,1.0,10,5.0,3,3.0,1.0,2,20200615.0,20230619.0,20230417.0
1771,2294,0,0.41686482657774826,0,21,5.010958904109589,261.17,45,6,3,6,4.0,4.0,10,4.0,1,4.0,1.0,2,20201010.0,20220830.0,20230409.0
1772,2295,0,0.34177235792037847,0,21,3.4054794520547946,448.38,23,6,3,7,5.0,4.0,10,3.0,0,5.0,5.0,0,20220519.0,20221126.0,20221112.0
1773,2296,0,0.26476074191571297,0,21,4.136986301369863,808.77,48,6,3,8,1.0,5.0,10,4.0,2,4.0,4.0,0,20210825.0,20230615.0,20221109.0
1774,2297,1,0.5705928775079608,1,21,6.824657534246575,691.71,60,0,3,9,2.0,1.0,10,5.0,1,4.0,5.0,2,20181218.0,20220914.0,20221228.0
1775,2298,0,0.2146219151384678,0,21,2.191780821917808,145.08,65,6,3,9,4.0,1.0,10,3.0,3,2.0,1.0,1,20230805.0,20221104.0,20230302.0
1776,2299,0,0.3072456399411966,0,21,3.504109589041096,922.03,80,6,3,8,2.0,2.0,10,2.0,0,1.0,4.0,1,20220413.0,20220818.0,20230413.0
1777,2300,0,0.30224483034504246,0,21,5.049315068493151,668.1,73,21,3,7,5.0,2.0,10,5.0,1,1.0,2.0,2,20200926.0,20221008.0,20220927.0
1778,2301,0,0.3058637465235324,0,21,4.668493150684932,475.03,75,21,3,6,1.0,4.0,10,3.0,0,1.0,4.0,2,20210212.0,20230726.0,20230227.0
1779,2302,1,0.5669862002906194,1,21,6.7835616438356166,173.45,31,23,3,5,4.0,3.0,10,2.0,2,5.0,2.0,1,20190102.0,20230412.0,20230311.0
1780,2303,1,0.5729349356702015,1,21,5.96986301369863,813.39,62,6,3,4,5.0,1.0,10,5.0,1,5.0,2.0,0,20191026.0,20230201.0,20230113.0
1781,2304,0,0.1681035426420446,0,19,4.50958904109589,759.9,64,9,3,3,2.0,2.0,10,5.0,4,1.0,5.0,0,20210411.0,20230629.0,20221019.0
1782,2305,0,0.19403293278227768,0,18,5.843835616438356,933.39,49,6,3,2,2.0,5.0,10,4.0,4,5.0,2.0,0,20191211.0,20230526.0,20230424.0
1783,2306,0,0.14981739752813092,0,18,4.980821917808219,217.33,21,14,3,1,1.0,3.0,10,3.0,2,4.0,2.0,1,20201021.0,20230425.0,20230228.0
1784,2307,0,0.14556340129281012,0,18,5.435616438356164,856.15,32,14,1,0,2.0,3.0,10,5.0,0,2.0,2.0,2,20200508.0,20230722.0,20230521.0
1785,2308,0,0.2820204206204722,0,6,3.3917808219178083,751.86,23,6,3,2,5.0,3.0,10,1.0,3,2.0,4.0,0,20220524.0,20230311.0,20220908.0
1786,2309,0,0.17356528099780116,0,6,6.361643835616438,309.24,28,9,3,1,2.0,5.0,10,2.0,2,5.0,1.0,3,20190605.0,20230103.0,20230720.0
1787,2310,0,0.33228302310398133,0,7,3.4821917808219176,581.95,39,7,3,0,5.0,3.0,10,4.0,2,1.0,4.0,2,20220421.0,20221004.0,20221227.0
1788,2311,0,0.13653764165264878,0,6,5.846575342465753,616.43,48,6,3,6,2.0,2.0,10,5.0,1,3.0,5.0,0,20191210.0,20230315.0,20230404.0
1789,2312,0,0.2613970133955387,0,6,5.884931506849315,623.75,68,6,2,9,4.0,3.0,10,1.0,0,4.0,3.0,3,20191126.0,20230402.0,20230106.0
1790,2313,0,0.17651524205648295,0,6,4.0849315068493155,802.99,21,18,2,4,2.0,3.0,10,5.0,0,2.0,1.0,0,20210913.0,20230404.0,20230204.0
1791,2314,0,0.19099829812839264,0,6,6.156164383561644,725.98,58,6,2,5,1.0,3.0,10,4.0,0,1.0,1.0,1,20190819.0,20230623.0,20221118.0
1792,2315,0,0.3779318523229731,0,21,3.33972602739726,252.59,36,14,3,1,4.0,2.0,10,4.0,3,3.0,1.0,1,20220612.0,20220810.0,20221205.0
1793,2316,0,0.2791408922566743,0,21,4.232876712328767,731.84,48,6,3,7,2.0,5.0,10,4.0,0,2.0,1.0,0,20210721.0,20220906.0,20230523.0
1794,2317,0,0.23247998593033514,0,21,4.917808219178082,787.01,76,24,3,2,1.0,1.0,10,2.0,1,2.0,1.0,2,20201113.0,20230207.0,20230209.0
1795,2318,0,0.3073812396243504,0,21,3.6465753424657534,303.8,65,6,3,3,2.0,5.0,10,2.0,4,1.0,2.0,3,20220220.0,20221220.0,20230622.0
1796,2319,1,0.6579949229086843,1,21,6.550684931506849,832.15,36,11,3,8,5.0,3.0,10,5.0,4,4.0,3.0,3,20190328.0,20230329.0,20221221.0
1797,2320,1,0.5281222583080546,1,21,2.967123287671233,509.71,58,7,3,6,4.0,3.0,10,5.0,4,1.0,5.0,2,20221026.0,20230212.0,20230725.0
1798,2321,0,0.19109876059962183,0,21,2.43013698630137,781.95,72,6,3,9,2.0,5.0,10,4.0,1,2.0,3.0,0,20230510.0,20221107.0,20220906.0
1799,2322,0,0.3246409643578676,0,21,3.117808219178082,178.4,59,6,3,4,5.0,4.0,10,4.0,0,3.0,3.0,0,20220901.0,20220820.0,20230304.0
1800,2323,0,0.3371925343371423,0,21,4.482191780821918,964.4,62,14,3,5,5.0,3.0,10,2.0,0,1.0,3.0,0,20210421.0,20221121.0,20221230.0
