employee_id,title,business_unit,department_type,division,state,gender_code,race_desc,marital_desc,age
2296,Production Manager,TNS,Production       ,Field Operations,MA,Female,Hispanic,Divorced,48
2297,Production Manager,WBL,Production       ,Aerial,MA,Female,Black,Single,60
2298,Production Manager,WBL,Production       ,Field Operations,MA,Female,Other,Married,65
2299,Production Manager,TNS,Production       ,Field Operations,MA,Female,Asian,Married,80
2300,Production Manager,SVG,Production       ,Underground,MA,Female,Black,Single,73
2301,Production Manager,PYZ,Production       ,Underground,MA,Female,Asian,Single,75
2302,Production Manager,PL,Production       ,Wireline Construction,MA,Female,Hispanic,Married,31
2303,Production Manager,NEL,Production       ,Field Operations,MA,Female,Black,Divorced,62
2304,President & CEO,MSC,Production       ,General - Con,MA,Female,White,Divorced,64
2305,Network Engineer,EW,Production       ,Field Operations,MA,Female,White,Divorced,49
2306,Network Engineer,CCDR,Production       ,Project Management - Con,MA,Male,Hispanic,Married,21
2307,Network Engineer,BPC,Executive Office,Project Management - Con,MA,Male,Asian,Single,32
2308,Data Analyst,EW,Production       ,Field Operations,MA,Male,Other,Divorced,23
2309,Data Analyst,CCDR,Production       ,General - Con,MA,Male,Hispanic,Widowed,28
2310,Data Analyst ,BPC,Production       ,Fielders,MA,Male,Hispanic,Single,39
2311,Data Analyst,PYZ,Production       ,Field Operations,MA,Female,Black,Divorced,48
2312,Data Analyst,WBL,IT/IS,Field Operations,MA,Male,Asian,Widowed,68
2313,Data Analyst,NEL,IT/IS,Shop (Fleet),MA,Male,Asian,Divorced,21
2314,Data Analyst,PL,IT/IS,Field Operations,MA,Female,Asian,Married,58
2315,Production Manager,CCDR,Production       ,Project Management - Con,MA,Female,Other,Married,36
2316,Production Manager,SVG,Production       ,Field Operations,MA,Male,Asian,Divorced,48
2317,Production Manager,EW,Production       ,Yard (Material Handling),MA,Female,Black,Single,76
2318,Production Manager,MSC,Production       ,Field Operations,MA,Female,White,Widowed,65
2319,Production Manager,TNS,Production       ,General - Sga,MA,Female,White,Widowed,36
2320,Production Manager,PYZ,Production       ,Fielders,MA,Female,White,Single,58
2321,Production Manager,WBL,Production       ,Field Operations,MA,Female,Black,Divorced,72
2322,Production Manager,NEL,Production       ,Field Operations,MA,Female,Asian,Divorced,59
2323,Production Manager,PL,Production       ,Project Management - Con,MA,Female,Asian,Divorced,62
2324,Production Manager,BPC,Production       ,General - Con,MA,Female,Black,Widowed,25
2325,Production Manager,CCDR,Production       ,Field Operations,MA,Female,Asian,Divorced,21
2326,President & CEO,SVG,Production       ,Project Management - Con,MA,Female,Black,Single,75
2327,Network Engineer,EW,Production       ,Field Operations,MA,Male,Black,Married,49
2328,Network Engineer,MSC,Production       ,General - Con,MA,Male,Asian,Divorced,39
2329,Network Engineer,TNS,Executive Office,Aerial,MA,Male,Asian,Single,57
2330,Data Analyst,SVG,Production       ,Executive,MA,Male,Other,Married,64
2331,Data Analyst,TNS,Production       ,Wireline Construction,MA,Male,Black,Divorced,67
2332,Data Analyst ,WBL,Production       ,Fielders,MA,Male,White,Widowed,48
2333,Data Analyst,BPC,IT/IS,Yard (Material Handling),MA,Female,Asian,Divorced,68
2334,Data Analyst,CCDR,IT/IS,Engineers,MA,Male,Asian,Single,38
2335,Data Analyst,EW,IT/IS,General - Con,MA,Male,White,Divorced,78
2336,Production Manager,CCDR,Production       ,General - Con,MA,Female,Other,Single,35
2337,Production Manager,SVG,Production       ,Engineers,MA,Male,Other,Single,32
2338,Production Manager,EW,Production       ,Project Management - Con,MA,Female,Other,Married,47
2339,Production Manager,MSC,Production       ,General - Sga,MA,Female,Black,Married,50
2340,Production Manager,TNS,Production       ,General - Con,MA,Female,White,Single,20
2341,Production Manager,PYZ,Production       ,General - Sga,MA,Female,Hispanic,Divorced,34
2342,Production Manager,WBL,Production       ,Field Operations,MA,Female,Other,Single,53
2343,Production Manager,NEL,Production       ,Wireless,MA,Female,Hispanic,Single,21
2344,Production Manager,PL,Production       ,Yard (Material Handling),MA,Female,Other,Divorced,28
2345,Production Manager,BPC,Production       ,Field Operations,MA,Female,Hispanic,Married,49
2346,Production Manager,CCDR,Production       ,Field Operations,MA,Female,Hispanic,Widowed,39
2347,President & CEO,SVG,Production       ,Field Operations,MA,Female,White,Single,42
2348,Network Engineer,EW,Production       ,Field Operations,MA,Male,Asian,Single,46
2349,Network Engineer,MSC,Production       ,General - Con,MA,Male,Black,Widowed,67
2350,Network Engineer,TNS,Executive Office,Wireline Construction,MA,Male,Black,Divorced,47
2351,Data Analyst,EW,Production       ,Engineers,MA,Male,Hispanic,Widowed,76
2352,Data Analyst,MSC,Production       ,General - Con,MA,Male,White,Widowed,27
2353,Data Analyst ,TNS,IT/IS,Field Operations,MA,Female,Hispanic,Married,21
2354,Data Analyst,PYZ,IT/IS,Wireline Construction,MA,Female,White,Divorced,51
2355,Data Analyst,WBL,IT/IS,Field Operations,MA,Male,Asian,Single,76
2356,Data Analyst,NEL,IT/IS,Catv,MA,Male,Black,Single,66
2357,Production Manager,PL,Production       ,General - Con,MA,Female,Black,Married,79
2358,Production Manager,PYZ,Production       ,Executive,MA,Male,Black,Married,27
2359,Production Manager,SVG,Production       ,Engineers,MA,Female,Other,Married,24
2360,Production Manager,TNS,Production       ,Fielders,MA,Female,Asian,Widowed,31
2361,Production Manager,WBL,Production       ,Project Management - Con,MA,Female,Asian,Divorced,26
2362,Production Manager,BPC,Production       ,Field Operations,MA,Female,Asian,Married,46
2363,Production Manager,CCDR,Production       ,Wireline Construction,MA,Female,Hispanic,Widowed,38
2364,Production Manager,EW,Production       ,Field Operations,MA,Male,Black,Widowed,59
2365,Production Manager,MSC,Production       ,Engineers,MA,Female,Black,Married,65
2366,Production Manager,NEL,Production       ,Fielders,MA,Female,Asian,Divorced,74
2367,Production Manager,PL,Production       ,Wireline Construction,MA,Female,Hispanic,Widowed,61
2368,President & CEO,PYZ,Production       ,Wireline Construction,MA,Female,White,Single,70
2369,Network Engineer,SVG,Production       ,Field Operations,MA,Male,Other,Divorced,34
2370,Network Engineer,TNS,Production       ,Field Operations,MA,Male,Other,Widowed,68
2371,Data Analyst,EW,Production       ,Field Operations,MA,Male,White,Married,22
2372,Data Analyst,CCDR,Production       ,Field Operations,MA,Female,Hispanic,Single,27
2373,Data Analyst ,BPC,IT/IS,Catv,MA,Female,Other,Divorced,38
2374,Data Analyst,WBL,IT/IS,Field Operations,MA,Female,Asian,Divorced,59
2375,Data Analyst,TNS,IT/IS,General - Con,MA,Male,Black,Single,60
2376,Production Manager,CCDR,Production       ,Field Operations,MA,Female,Asian,Divorced,40
2377,Production Manager,SVG,Production       ,Executive,MA,Male,White,Single,61
2378,Production Manager,EW,Production       ,Project Management - Eng,MA,Female,Other,Married,76
2379,Production Manager,MSC,Production       ,Fielders,MA,Female,Asian,Divorced,28
2380,Production Manager,TNS,Production       ,General - Con,MA,Female,Other,Married,67
2381,Production Manager,PYZ,Production       ,Catv,MA,Female,Other,Divorced,31
2382,Production Manager,WBL,Production       ,Catv,MA,Male,Asian,Single,80
2383,Production Manager,NEL,Production       ,Field Operations,MA,Male,Asian,Widowed,47
2384,Production Manager,PL,Production       ,Field Operations,MA,Female,Hispanic,Married,42
2385,Production Manager,BPC,Production       ,Yard (Material Handling),MA,Female,Asian,Single,67
2386,Production Manager,CCDR,Production       ,Finance & Accounting,MA,Female,Black,Widowed,43
2387,President & CEO,SVG,Production       ,Safety,MA,Male,Hispanic,Widowed,28
2388,Network Engineer,EW,Production       ,Fielders,MA,Male,Other,Single,67
2389,Data Analyst,EW,Production       ,General - Eng,MA,Male,White,Widowed,43
2390,Data Analyst,MSC,Production       ,Engineers,MA,Female,Asian,Divorced,77
2391,Data Analyst ,TNS,IT/IS,Splicing,MA,Female,Asian,Widowed,59
2392,Data Analyst,BPC,IT/IS,People Services,MA,Male,Black,Single,75
2393,Production Manager,NEL,Production       ,Engineers,MA,Female,Other,Widowed,25
2394,Production Manager,PL,Production       ,Field Operations,MA,Male,White,Single,42
2395,Production Manager,PYZ,Production       ,General - Eng,MA,Male,Black,Divorced,36
2396,Production Manager,SVG,Production       ,General - Eng,MA,Female,Other,Single,62
2397,Production Manager,TNS,Production       ,Field Operations,MA,Female,Other,Widowed,28
2398,Production Manager,WBL,Production       ,General - Con,MA,Female,White,Widowed,60
2399,Production Manager,PYZ,Production       ,Wireline Construction,MA,Male,White,Married,65
2400,Production Manager,WBL,Production       ,General - Sga,MA,Male,Black,Married,57
2401,Production Manager,NEL,Production       ,Field Operations,MA,Female,Asian,Divorced,77
2402,Production Manager,PL,Production       ,Shop (Fleet),MA,Female,Black,Widowed,37
2403,Production Manager,BPC,Production       ,Finance & Accounting,MA,Female,Hispanic,Married,62
2404,Production Manager,CCDR,Production       ,General - Con,MA,Female,White,Divorced,70
2405,President & CEO,SVG,Production       ,Field Operations,MA,Male,White,Divorced,70
2406,Network Engineer,EW,Production       ,Engineers,MA,Male,Black,Widowed,47
2407,Data Analyst,EW,Production       ,Finance & Accounting,MA,Male,Other,Widowed,66
2408,Data Analyst,MSC,IT/IS,Field Operations,MA,Female,Black,Divorced,59
2409,Data Analyst ,TNS,IT/IS,Engineers,MA,Female,White,Single,24
2410,Data Analyst,PYZ,IT/IS,Engineers,MA,Male,White,Divorced,65
2411,Production Manager,NEL,Production       ,General - Con,MA,Female,Black,Widowed,28
2412,Production Manager,PL,Production       ,Engineers,MA,Male,White,Widowed,28
2413,Production Manager,PYZ,Production       ,General - Con,MA,Female,White,Single,80
2414,Production Manager,SVG,Production       ,General - Con,MA,Female,Asian,Single,70
2415,Production Manager,TNS,Production       ,Field Operations,MA,Female,White,Married,69
2416,Production Manager,WBL,Production       ,General - Con,MA,Male,Asian,Single,28
2417,Production Manager,BPC,Production       ,Engineers,MA,Male,White,Single,35
2418,Production Manager,CCDR,Production       ,Project Management - Con,MA,Male,Black,Married,80
2419,Production Manager,EW,Production       ,Wireline Construction,MA,Female,White,Married,20
2420,Production Manager,MSC,Production       ,Project Management - Con,MA,Female,White,Single,71
2421,Production Manager,NEL,Production       ,Engineers,MA,Female,Asian,Married,35
2422,Production Manager,PL,Production       ,General - Con,MA,Male,Hispanic,Widowed,72
2423,President & CEO,PYZ,Production       ,General - Con,MA,Male,Asian,Divorced,41
2424,Network Engineer,SVG,Executive Office,Engineers,MA,Male,Hispanic,Divorced,45
2425,Director of Operations,MSC,Production       ,Wireline Construction,MA,Male,Asian,Divorced,40
2426,Data Analyst,EW,Production       ,General - Con,MA,Female,White,Widowed,61
2427,Data Analyst,CCDR,IT/IS,Field Operations,MA,Female,Asian,Divorced,64
2428,Data Analyst ,BPC,IT/IS,Yard (Material Handling),MA,Female,White,Divorced,58
2429,Production Manager,BPC,Production       ,Field Operations,MA,Male,Black,Widowed,20
2430,Production Manager,CCDR,Production       ,General - Con,MA,Male,White,Single,70
2431,Production Manager,SVG,Production       ,General - Con,MA,Female,Asian,Widowed,80
2432,Production Manager,EW,Production       ,Yard (Material Handling),MA,Female,Asian,Married,60
2433,Production Manager,MSC,Production       ,Engineers,MA,Male,White,Widowed,44
2434,Production Manager,TNS,Production       ,General - Con,MA,Male,Asian,Single,32
2435,Production Manager,PYZ,Production       ,Engineers,MA,Male,Other,Widowed,41
2436,Production Manager,WBL,Production       ,Field Operations,MA,Male,Asian,Widowed,64
2437,Production Manager,NEL,Production       ,Shop (Fleet),MA,Female,Other,Single,43
2438,Production Manager,PL,Production       ,Wireless,MA,Female,Black,Divorced,58
2439,Production Manager,BPC,Production       ,Engineers,MA,Female,White,Single,77
2440,Production Manager,CCDR,Production       ,General - Con,MA,Male,Other,Divorced,59
2441,President & CEO,SVG,Production       ,General - Sga,MA,Male,Hispanic,Married,48
2442,Director of Operations,SVG,Production       ,Executive,MA,Female,Black,Divorced,50
2443,Data Analyst,EW,Production       ,Wireline Construction,MA,Female,White,Widowed,44
2444,Data Analyst,MSC,IT/IS,Wireline Construction,MA,Female,Black,Single,66
2445,Production Manager,MSC,Production       ,General - Con,MA,Female,Asian,Widowed,50
2446,Production Manager,NEL,Production       ,Executive,MA,Male,Black,Divorced,73
2447,Production Manager,PL,Production       ,Engineers,MA,Female,White,Widowed,28
2448,Production Manager,PYZ,Production       ,General - Eng,MA,Female,Asian,Single,31
2449,Production Manager,SVG,Production       ,Aerial,MA,Female,Hispanic,Single,34
2450,Production Manager,TNS,Production       ,Aerial,MA,Male,Asian,Single,26
2451,Production Manager,WBL,Production       ,Splicing,MA,Male,Black,Married,77
2452,Production Manager,BPC,Production       ,Project Management - Con,MA,Male,Asian,Married,50
2453,Production Manager,CCDR,Production       ,Underground,MA,Male,Other,Widowed,35
2454,Production Manager,EW,Production       ,Fielders,MA,Female,Asian,Married,32
2455,Production Manager,MSC,Production       ,General - Con,MA,Female,Hispanic,Single,29
2456,Production Manager,NEL,Production       ,Wireline Construction,MA,Male,Asian,Single,51
2457,Production Manager,PL,Production       ,Field Operations,MA,Male,Hispanic,Single,57
2458,President & CEO,PYZ,Production       ,Shop (Fleet),MA,Male,Other,Widowed,41
2459,Director of Operations,SVG,Production       ,Field Operations,RI,Female,Asian,Married,25
2460,Data Analyst,EW,IT/IS,Finance & Accounting,MA,Female,White,Widowed,59
2461,Shared Services Manager,EW,Admin Offices,Splicing,MA,Male,Black,Divorced,42
2462,Production Manager,NEL,Production       ,General - Con,MA,Female,White,Married,72
2463,Production Manager,PL,Production       ,Fielders,MA,Female,Hispanic,Widowed,32
2464,Production Manager,BPC,Production       ,Field Operations,MA,Male,White,Widowed,67
2465,Production Manager,CCDR,Production       ,Field Operations,MA,Female,White,Single,59
2466,Production Manager,SVG,Production       ,Fielders,MA,Female,White,Widowed,54
2467,Production Manager,EW,Production       ,Engineers,MA,Female,Other,Married,43
2468,Production Manager,MSC,Production       ,General - Con,MA,Male,Hispanic,Married,62
