employee_id,employee_status,employee_type,pay_zone,employee_classification_type,start_date,start_date_key
2905,Active,Full-Time,Zone C,Full-Time,2022-10-14,20221014.0
2906,Active,Contract,Zone B,Part-Time,2018-10-02,20181002.0
2907,Active,Full-Time,Zone C,Part-Time,2020-06-22,20200622.0
2908,Active,Contract,Zone C,Temporary,2021-03-19,20210319.0
2909,Active,Full-Time,Zone C,Part-Time,2019-03-28,20190328.0
2910,Active,Part-Time,Zone A,Full-Time,2022-05-01,20220501.0
2911,Active,Part-Time,Zone A,Full-Time,2018-08-07,20180807.0
2912,Active,Full-Time,Zone C,Temporary,2022-05-01,20220501.0
2913,Active,Full-Time,Zone B,Part-Time,2019-12-03,20191203.0
2914,Active,Full-Time,Zone C,Part-Time,2020-01-02,20200102.0
2915,Terminated,Full-Time,Zone B,Part-Time,2022-04-30,20220430.0
2916,Terminated,Part-Time,Zone C,Temporary,2020-07-04,20200704.0
2917,Active,Contract,Zone A,Part-Time,2020-02-05,20200205.0
2918,Active,Part-Time,Zone B,Full-Time,2018-12-22,20181222.0
2919,Active,Full-Time,Zone A,Part-Time,2019-04-21,20190421.0
2920,Active,Full-Time,Zone A,Part-Time,2020-04-03,20200403.0
2921,Active,Full-Time,Zone B,Part-Time,2018-09-22,20180922.0
2922,Active,Part-Time,Zone B,Full-Time,2022-10-14,20221014.0
2923,Active,Part-Time,Zone A,Part-Time,2022-02-12,20220212.0
2924,Terminated,Contract,Zone B,Part-Time,2021-03-23,20210323.0
2925,Active,Part-Time,Zone B,Temporary,2018-08-30,20180830.0
2928,Active,Full-Time,Zone B,Part-Time,2021-01-10,20210110.0
2929,Terminated,Full-Time,Zone B,Temporary,2020-08-19,20200819.0
2930,Active,Part-Time,Zone A,Full-Time,2023-04-21,20230421.0
2931,Terminated,Full-Time,Zone B,Temporary,2020-01-29,20200129.0
2932,Terminated,Part-Time,Zone A,Full-Time,2021-08-19,20210819.0
2933,Active,Full-Time,Zone A,Part-Time,2021-03-18,20210318.0
2934,Active,Contract,Zone B,Temporary,2021-10-24,20211024.0
2935,Active,Contract,Zone B,Part-Time,2020-10-03,20201003.0
2936,Active,Contract,Zone C,Part-Time,2023-02-21,20230221.0
2937,Active,Contract,Zone A,Temporary,2020-08-01,20200801.0
2938,Active,Full-Time,Zone C,Full-Time,2023-01-08,20230108.0
2939,Active,Contract,Zone B,Full-Time,2022-07-26,20220726.0
2940,Active,Contract,Zone A,Part-Time,2020-08-31,20200831.0
2941,Active,Part-Time,Zone B,Full-Time,2022-11-05,20221105.0
2942,Active,Full-Time,Zone C,Part-Time,2019-05-30,20190530.0
2943,Active,Full-Time,Zone B,Part-Time,2019-12-09,20191209.0
2944,Active,Part-Time,Zone C,Part-Time,2019-05-10,20190510.0
2945,Terminated,Full-Time,Zone B,Temporary,2019-09-03,20190903.0
2946,Active,Contract,Zone A,Full-Time,2018-09-13,20180913.0
2947,Active,Part-Time,Zone C,Temporary,2021-06-10,20210610.0
2950,Terminated,Part-Time,Zone C,Temporary,2018-09-14,20180914.0
2951,Active,Full-Time,Zone C,Part-Time,2019-05-26,20190526.0
2952,Active,Contract,Zone C,Full-Time,2019-07-05,20190705.0
2953,Active,Full-Time,Zone B,Full-Time,2019-11-05,20191105.0
2954,Active,Part-Time,Zone B,Part-Time,2019-07-22,20190722.0
2955,Active,Full-Time,Zone A,Part-Time,2020-09-21,20200921.0
2956,Active,Part-Time,Zone C,Full-Time,2019-11-11,20191111.0
2957,Active,Part-Time,Zone B,Temporary,2021-02-08,20210208.0
2958,Active,Contract,Zone C,Full-Time,2020-06-01,20200601.0
2959,Terminated,Part-Time,Zone A,Temporary,2022-10-26,20221026.0
2960,Active,Full-Time,Zone C,Part-Time,2019-02-12,20190212.0
2961,Active,Full-Time,Zone A,Full-Time,2022-10-19,20221019.0
2962,Active,Full-Time,Zone A,Full-Time,2019-12-12,20191212.0
2963,Active,Full-Time,Zone B,Full-Time,2021-11-29,20211129.0
2964,Active,Part-Time,Zone B,Full-Time,2021-05-15,20210515.0
2965,Active,Contract,Zone B,Temporary,2023-01-27,20230127.0
2966,Active,Full-Time,Zone A,Temporary,2020-07-03,20200703.0
2967,Active,Full-Time,Zone A,Part-Time,2022-12-26,20221226.0
2968,Active,Part-Time,Zone B,Temporary,2018-12-23,20181223.0
2969,Terminated,Contract,Zone A,Part-Time,2020-09-28,20200928.0
2970,Active,Full-Time,Zone B,Temporary,2020-09-16,20200916.0
2971,Active,Contract,Zone C,Temporary,2020-02-09,20200209.0
2972,Active,Full-Time,Zone B,Part-Time,2023-02-13,20230213.0
2973,Active,Part-Time,Zone C,Part-Time,2019-12-01,20191201.0
2974,Active,Full-Time,Zone C,Part-Time,2022-11-04,20221104.0
2975,Active,Full-Time,Zone A,Temporary,2021-04-14,20210414.0
2977,Active,Part-Time,Zone A,Temporary,2020-08-28,20200828.0
2978,Active,Full-Time,Zone C,Part-Time,2022-08-16,20220816.0
2979,Active,Full-Time,Zone A,Temporary,2022-02-26,20220226.0
2980,Active,Part-Time,Zone A,Temporary,2019-12-30,20191230.0
2981,Active,Part-Time,Zone B,Full-Time,2022-07-23,20220723.0
2982,Active,Full-Time,Zone B,Temporary,2018-10-14,20181014.0
2983,Active,Full-Time,Zone C,Temporary,2021-02-20,20210220.0
2984,Active,Contract,Zone B,Temporary,2020-03-28,20200328.0
2985,Active,Contract,Zone A,Part-Time,2019-02-05,20190205.0
2986,Active,Full-Time,Zone B,Temporary,2023-04-19,20230419.0
2987,Active,Contract,Zone B,Full-Time,2020-09-24,20200924.0
2988,Active,Full-Time,Zone A,Part-Time,2020-11-14,20201114.0
2989,Active,Contract,Zone B,Temporary,2021-09-16,20210916.0
2990,Active,Full-Time,Zone C,Part-Time,2019-04-21,20190421.0
2991,Active,Contract,Zone A,Full-Time,2020-03-13,20200313.0
2992,Active,Full-Time,Zone A,Part-Time,2022-04-16,20220416.0
2993,Active,Full-Time,Zone A,Full-Time,2019-03-18,20190318.0
2994,Active,Part-Time,Zone B,Temporary,2022-02-18,20220218.0
2995,Active,Full-Time,Zone A,Full-Time,2018-09-03,20180903.0
2996,Active,Contract,Zone B,Temporary,2022-06-15,20220615.0
2997,Active,Contract,Zone B,Part-Time,2022-02-14,20220214.0
2998,Active,Contract,Zone C,Part-Time,2023-07-09,20230709.0
2999,Active,Contract,Zone B,Part-Time,2018-10-28,20181028.0
3000,Active,Contract,Zone B,Full-Time,2022-07-09,20220709.0
3001,Active,Full-Time,Zone C,Part-Time,2018-09-27,20180927.0
3002,Active,Full-Time,Zone A,Part-Time,2020-10-27,20201027.0
3003,Active,Full-Time,Zone A,Part-Time,2021-10-01,20211001.0
3004,Active,Full-Time,Zone B,Full-Time,2019-08-29,20190829.0
3005,Active,Contract,Zone C,Part-Time,2020-12-29,20201229.0
3006,Active,Part-Time,Zone C,Full-Time,2022-10-04,20221004.0
3007,Active,Part-Time,Zone A,Full-Time,2019-03-21,20190321.0
3008,Active,Full-Time,Zone A,Full-Time,2020-04-03,20200403.0
3009,Active,Part-Time,Zone C,Part-Time,2019-06-02,20190602.0
3013,Active,Full-Time,Zone C,Full-Time,2019-05-18,20190518.0
3014,Active,Contract,Zone B,Temporary,2022-11-23,20221123.0
3015,Active,Part-Time,Zone C,Part-Time,2020-12-02,20201202.0
3016,Active,Part-Time,Zone A,Part-Time,2022-01-05,20220105.0
3017,Active,Full-Time,Zone B,Full-Time,2023-04-16,20230416.0
3018,Active,Contract,Zone C,Part-Time,2020-10-10,20201010.0
3019,Active,Contract,Zone B,Full-Time,2022-04-15,20220415.0
3020,Active,Part-Time,Zone C,Part-Time,2023-07-25,20230725.0
3021,Active,Contract,Zone A,Temporary,2020-08-31,20200831.0
3022,Active,Full-Time,Zone C,Full-Time,2018-10-10,20181010.0
3023,Terminated,Contract,Zone B,Part-Time,2019-01-15,20190115.0
3024,Active,Contract,Zone A,Full-Time,2021-12-26,20211226.0
3025,Active,Contract,Zone C,Temporary,2022-05-23,20220523.0
3026,Active,Contract,Zone C,Part-Time,2022-08-23,20220823.0
3027,Active,Part-Time,Zone A,Full-Time,2023-05-27,20230527.0
3028,Terminated,Contract,Zone B,Temporary,2018-08-10,20180810.0
3029,Active,Contract,Zone C,Full-Time,2021-10-24,20211024.0
3030,Active,Full-Time,Zone C,Part-Time,2022-07-05,20220705.0
3031,Active,Contract,Zone B,Temporary,2022-01-22,20220122.0
3034,Active,Full-Time,Zone B,Temporary,2021-10-16,20211016.0
3035,Active,Contract,Zone C,Temporary,2019-06-14,20190614.0
3036,Active,Full-Time,Zone B,Temporary,2020-07-05,20200705.0
3037,Active,Full-Time,Zone C,Full-Time,2020-03-02,20200302.0
3038,Active,Part-Time,Zone B,Temporary,2020-11-11,20201111.0
3039,Active,Contract,Zone B,Temporary,2019-12-22,20191222.0
3040,Active,Full-Time,Zone A,Full-Time,2020-12-14,20201214.0
3041,Active,Contract,Zone C,Full-Time,2020-06-20,20200620.0
3042,Active,Contract,Zone B,Temporary,2023-06-09,20230609.0
3043,Active,Contract,Zone C,Full-Time,2022-09-25,20220925.0
3044,Active,Contract,Zone B,Part-Time,2020-08-26,20200826.0
3045,Active,Full-Time,Zone C,Temporary,2019-08-28,20190828.0
3046,Terminated,Part-Time,Zone A,Full-Time,2023-06-02,20230602.0
3047,Active,Full-Time,Zone C,Full-Time,2018-09-12,20180912.0
3048,Active,Contract,Zone B,Part-Time,2023-07-15,20230715.0
3049,Active,Part-Time,Zone A,Temporary,2023-07-02,20230702.0
3050,Active,Contract,Zone C,Full-Time,2020-02-10,20200210.0
3051,Terminated,Contract,Zone B,Temporary,2021-08-27,20210827.0
3052,Active,Full-Time,Zone A,Full-Time,2020-01-25,20200125.0
3053,Active,Part-Time,Zone A,Full-Time,2020-03-26,20200326.0
3054,Active,Contract,Zone C,Full-Time,2020-10-23,20201023.0
3056,Active,Part-Time,Zone A,Temporary,2022-06-21,20220621.0
3059,Active,Part-Time,Zone A,Temporary,2021-03-28,20210328.0
3060,Active,Part-Time,Zone A,Part-Time,2020-08-29,20200829.0
3061,Active,Part-Time,Zone C,Full-Time,2023-01-03,20230103.0
3062,Active,Part-Time,Zone A,Temporary,2022-11-28,20221128.0
3063,Active,Contract,Zone B,Part-Time,2021-12-22,20211222.0
3064,Active,Contract,Zone A,Full-Time,2023-07-08,20230708.0
3065,Active,Part-Time,Zone A,Temporary,2021-04-21,20210421.0
3066,Active,Full-Time,Zone B,Full-Time,2022-07-28,20220728.0
3067,Active,Part-Time,Zone B,Part-Time,2019-11-05,20191105.0
3068,Terminated,Full-Time,Zone A,Temporary,2022-05-22,20220522.0
3069,Active,Full-Time,Zone A,Temporary,2019-10-19,20191019.0
3070,Active,Full-Time,Zone C,Temporary,2019-12-25,20191225.0
3071,Active,Full-Time,Zone B,Part-Time,2022-11-04,20221104.0
3072,Active,Full-Time,Zone B,Part-Time,2023-04-26,20230426.0
3073,Terminated,Contract,Zone A,Part-Time,2022-10-26,20221026.0
3074,Terminated,Contract,Zone A,Full-Time,2020-07-14,20200714.0
3075,Active,Full-Time,Zone B,Part-Time,2023-03-12,20230312.0
3076,Active,Part-Time,Zone C,Full-Time,2023-04-26,20230426.0
3077,Active,Contract,Zone A,Temporary,2022-09-17,20220917.0
3078,Active,Contract,Zone B,Part-Time,2021-01-08,20210108.0
3081,Active,Part-Time,Zone C,Part-Time,2020-10-20,20201020.0
3082,Active,Part-Time,Zone A,Part-Time,2022-11-18,20221118.0
3083,Active,Contract,Zone C,Full-Time,2023-01-14,20230114.0
3084,Active,Part-Time,Zone A,Temporary,2020-10-27,20201027.0
3085,Active,Full-Time,Zone C,Full-Time,2020-08-29,20200829.0
3086,Active,Part-Time,Zone B,Temporary,2019-12-23,20191223.0
3087,Active,Contract,Zone B,Part-Time,2023-07-03,20230703.0
3088,Active,Part-Time,Zone B,Part-Time,2022-09-26,20220926.0
3089,Active,Contract,Zone A,Temporary,2020-05-09,20200509.0
3090,Active,Part-Time,Zone B,Part-Time,2023-03-08,20230308.0
3091,Terminated,Contract,Zone B,Part-Time,2019-02-27,20190227.0
3092,Active,Contract,Zone A,Full-Time,2020-01-12,20200112.0
3093,Active,Full-Time,Zone B,Full-Time,2019-06-29,20190629.0
3094,Active,Contract,Zone C,Full-Time,2021-07-15,20210715.0
3095,Active,Contract,Zone A,Part-Time,2022-08-19,20220819.0
3096,Terminated,Contract,Zone B,Part-Time,2019-09-23,20190923.0
3097,Terminated,Part-Time,Zone C,Temporary,2020-10-11,20201011.0
3098,Active,Full-Time,Zone A,Full-Time,2021-08-18,20210818.0
3099,Active,Full-Time,Zone A,Temporary,2022-12-17,20221217.0
3100,Active,Contract,Zone B,Temporary,2020-10-25,20201025.0
3101,Active,Full-Time,Zone B,Full-Time,2023-01-23,20230123.0
3104,Active,Contract,Zone C,Part-Time,2022-05-29,20220529.0
3105,Active,Full-Time,Zone B,Temporary,2020-06-07,20200607.0
3106,Active,Part-Time,Zone A,Temporary,2020-03-21,20200321.0
3107,Active,Full-Time,Zone A,Temporary,2021-06-21,20210621.0
3108,Active,Full-Time,Zone B,Temporary,2021-10-22,20211022.0
3109,Active,Full-Time,Zone A,Temporary,2018-10-20,20181020.0
3110,Active,Contract,Zone C,Full-Time,2022-03-16,20220316.0
3111,Active,Part-Time,Zone B,Temporary,2018-12-13,20181213.0
3112,Terminated,Part-Time,Zone B,Full-Time,2021-10-08,20211008.0
3113,Active,Contract,Zone C,Full-Time,2019-02-03,20190203.0
3114,Active,Contract,Zone C,Full-Time,2018-09-30,20180930.0
3115,Active,Contract,Zone A,Temporary,2021-07-12,20210712.0
3116,Active,Part-Time,Zone B,Temporary,2021-03-04,20210304.0
3117,Active,Part-Time,Zone C,Part-Time,2019-10-27,20191027.0
3118,Terminated,Part-Time,Zone A,Full-Time,2019-01-28,20190128.0
3119,Active,Part-Time,Zone C,Part-Time,2021-01-10,20210110.0
3120,Active,Part-Time,Zone A,Full-Time,2021-08-05,20210805.0
3121,Active,Part-Time,Zone C,Full-Time,2022-11-07,20221107.0
3123,Active,Full-Time,Zone C,Part-Time,2021-07-12,20210712.0
3126,Active,Contract,Zone C,Full-Time,2022-04-27,20220427.0
3127,Active,Part-Time,Zone A,Part-Time,2022-06-14,20220614.0
3128,Active,Part-Time,Zone A,Temporary,2019-01-13,20190113.0
3129,Active,Full-Time,Zone A,Part-Time,2019-06-21,20190621.0
3130,Active,Part-Time,Zone A,Temporary,2020-08-10,20200810.0
3131,Active,Contract,Zone C,Temporary,2021-04-13,20210413.0
3132,Active,Full-Time,Zone A,Full-Time,2020-04-27,20200427.0
3133,Terminated,Contract,Zone C,Part-Time,2022-02-25,20220225.0
3134,Active,Part-Time,Zone C,Full-Time,2018-12-06,20181206.0
3135,Active,Part-Time,Zone A,Temporary,2020-03-12,20200312.0
3136,Active,Full-Time,Zone B,Full-Time,2022-11-16,20221116.0
3137,Terminated,Contract,Zone B,Temporary,2018-12-09,20181209.0
3138,Terminated,Contract,Zone A,Full-Time,2022-12-25,20221225.0
3139,Active,Part-Time,Zone A,Temporary,2021-11-19,20211119.0
3140,Active,Contract,Zone C,Full-Time,2022-03-01,20220301.0
3141,Active,Full-Time,Zone B,Temporary,2021-03-17,20210317.0
3142,Active,Full-Time,Zone B,Part-Time,2021-02-10,20210210.0
3143,Active,Full-Time,Zone A,Temporary,2018-09-28,20180928.0
3144,Active,Contract,Zone C,Part-Time,2021-02-09,20210209.0
3146,Active,Part-Time,Zone C,Temporary,2018-12-16,20181216.0
3147,Active,Contract,Zone B,Temporary,2023-07-17,20230717.0
3148,Active,Full-Time,Zone C,Temporary,2020-05-28,20200528.0
3149,Active,Full-Time,Zone A,Part-Time,2021-03-01,20210301.0
3150,Active,Full-Time,Zone C,Part-Time,2022-02-12,20220212.0
3151,Active,Part-Time,Zone C,Temporary,2022-02-26,20220226.0
3152,Active,Contract,Zone C,Temporary,2022-07-05,20220705.0
3153,Active,Part-Time,Zone A,Full-Time,2019-11-29,20191129.0
3154,Active,Full-Time,Zone B,Temporary,2019-02-22,20190222.0
3155,Terminated,Contract,Zone B,Temporary,2020-07-16,20200716.0
3156,Terminated,Contract,Zone B,Part-Time,2019-07-18,20190718.0
3157,Active,Contract,Zone A,Full-Time,2019-03-10,20190310.0
3158,Active,Part-Time,Zone A,Full-Time,2023-05-30,20230530.0
3159,Active,Full-Time,Zone B,Part-Time,2018-08-23,20180823.0
3160,Active,Full-Time,Zone A,Part-Time,2019-03-06,20190306.0
3161,Terminated,Full-Time,Zone C,Full-Time,2023-08-01,20230801.0
3162,Active,Part-Time,Zone A,Temporary,2020-02-24,20200224.0
3163,Active,Contract,Zone A,Full-Time,2019-09-26,20190926.0
3164,Terminated,Full-Time,Zone C,Temporary,2022-12-07,20221207.0
3165,Active,Part-Time,Zone C,Full-Time,2019-03-08,20190308.0
3166,Active,Part-Time,Zone A,Full-Time,2019-08-06,20190806.0
3167,Active,Full-Time,Zone B,Part-Time,2019-06-19,20190619.0
3169,Active,Part-Time,Zone B,Part-Time,2019-06-08,20190608.0
3170,Active,Full-Time,Zone C,Full-Time,2022-01-28,20220128.0
3171,Active,Part-Time,Zone A,Part-Time,2020-08-26,20200826.0
3172,Active,Contract,Zone C,Part-Time,2019-04-22,20190422.0
3173,Active,Contract,Zone A,Part-Time,2022-12-21,20221221.0
3174,Active,Full-Time,Zone C,Part-Time,2022-10-12,20221012.0
3175,Active,Full-Time,Zone B,Full-Time,2023-07-23,20230723.0
3176,Active,Full-Time,Zone A,Full-Time,2018-12-13,20181213.0
3177,Terminated,Full-Time,Zone A,Full-Time,2019-09-30,20190930.0
3178,Terminated,Part-Time,Zone C,Part-Time,2020-01-24,20200124.0
3179,Active,Full-Time,Zone C,Full-Time,2020-12-23,20201223.0
3180,Terminated,Full-Time,Zone B,Temporary,2019-06-07,20190607.0
3181,Active,Contract,Zone C,Temporary,2019-12-25,20191225.0
3182,Active,Contract,Zone B,Temporary,2023-01-26,20230126.0
3183,Terminated,Full-Time,Zone A,Temporary,2022-11-03,20221103.0
3184,Active,Part-Time,Zone A,Full-Time,2022-05-13,20220513.0
3185,Terminated,Contract,Zone C,Temporary,2020-09-23,20200923.0
3186,Active,Part-Time,Zone A,Full-Time,2021-08-29,20210829.0
3187,Active,Contract,Zone C,Full-Time,2022-12-13,20221213.0
3188,Active,Part-Time,Zone C,Part-Time,2022-11-06,20221106.0
3189,Active,Full-Time,Zone C,Temporary,2023-08-04,20230804.0
3190,Active,Contract,Zone C,Part-Time,2020-11-15,20201115.0
3191,Active,Part-Time,Zone A,Part-Time,2022-07-06,20220706.0
3192,Active,Full-Time,Zone A,Part-Time,2019-04-21,20190421.0
3193,Active,Full-Time,Zone C,Temporary,2021-08-28,20210828.0
3194,Active,Contract,Zone B,Full-Time,2021-03-25,20210325.0
3195,Active,Full-Time,Zone A,Full-Time,2020-07-16,20200716.0
3196,Active,Full-Time,Zone B,Temporary,2018-11-28,20181128.0
3197,Active,Contract,Zone A,Full-Time,2019-06-27,20190627.0
3198,Active,Contract,Zone A,Temporary,2023-01-04,20230104.0
3199,Active,Full-Time,Zone B,Full-Time,2018-11-22,20181122.0
3200,Active,Part-Time,Zone B,Temporary,2021-01-08,20210108.0
3201,Active,Part-Time,Zone A,Part-Time,2022-11-18,20221118.0
3202,Terminated,Contract,Zone A,Full-Time,2020-06-21,20200621.0
3203,Terminated,Contract,Zone C,Part-Time,2021-01-19,20210119.0
3204,Active,Contract,Zone C,Full-Time,2023-06-04,20230604.0
3206,Active,Part-Time,Zone A,Part-Time,2019-09-06,20190906.0
3207,Active,Full-Time,Zone C,Temporary,2022-03-27,20220327.0
3208,Terminated,Contract,Zone A,Temporary,2020-12-25,20201225.0
3209,Active,Contract,Zone A,Full-Time,2021-04-24,20210424.0
3210,Active,Full-Time,Zone A,Full-Time,2020-05-12,20200512.0
3211,Active,Part-Time,Zone B,Part-Time,2023-05-23,20230523.0
3212,Terminated,Full-Time,Zone C,Part-Time,2020-12-27,20201227.0
3213,Active,Full-Time,Zone A,Part-Time,2018-11-17,20181117.0
3214,Active,Part-Time,Zone B,Temporary,2019-07-16,20190716.0
3215,Active,Contract,Zone A,Part-Time,2020-01-25,20200125.0
3216,Active,Part-Time,Zone A,Temporary,2021-08-16,20210816.0
3217,Terminated,Contract,Zone B,Full-Time,2019-01-20,20190120.0
3218,Active,Full-Time,Zone C,Part-Time,2018-09-04,20180904.0
3219,Active,Full-Time,Zone B,Full-Time,2019-09-20,20190920.0
3220,Active,Part-Time,Zone A,Full-Time,2023-07-24,20230724.0
3221,Active,Full-Time,Zone B,Temporary,2023-07-05,20230705.0
3222,Active,Contract,Zone A,Part-Time,2021-01-11,20210111.0
3223,Active,Full-Time,Zone A,Full-Time,2022-11-06,20221106.0
3224,Active,Part-Time,Zone A,Part-Time,2023-04-03,20230403.0
3225,Active,Contract,Zone B,Part-Time,2021-06-07,20210607.0
3226,Active,Contract,Zone B,Full-Time,2019-01-20,20190120.0
3228,Terminated,Full-Time,Zone C,Temporary,2019-05-27,20190527.0
3229,Active,Contract,Zone C,Temporary,2022-12-18,20221218.0
3231,Active,Full-Time,Zone C,Part-Time,2021-05-24,20210524.0
3234,Active,Part-Time,Zone B,Temporary,2021-08-23,20210823.0
3235,Active,Contract,Zone C,Temporary,2021-12-23,20211223.0
3236,Active,Contract,Zone C,Full-Time,2022-01-24,20220124.0
3237,Active,Contract,Zone B,Temporary,2022-11-21,20221121.0
3238,Terminated,Contract,Zone A,Part-Time,2018-12-04,20181204.0
3239,Active,Part-Time,Zone C,Temporary,2019-06-02,20190602.0
3240,Terminated,Full-Time,Zone C,Temporary,2018-08-12,20180812.0
3241,Active,Part-Time,Zone B,Full-Time,2022-05-15,20220515.0
3242,Terminated,Contract,Zone C,Full-Time,2021-11-23,20211123.0
3243,Active,Full-Time,Zone C,Full-Time,2020-12-13,20201213.0
3244,Active,Part-Time,Zone C,Temporary,2021-07-28,20210728.0
3245,Terminated,Full-Time,Zone A,Full-Time,2019-06-07,20190607.0
3246,Terminated,Part-Time,Zone C,Part-Time,2019-06-12,20190612.0
3247,Active,Full-Time,Zone C,Part-Time,2023-04-20,20230420.0
3248,Active,Contract,Zone B,Part-Time,2018-08-07,20180807.0
3249,Active,Contract,Zone C,Part-Time,2018-12-06,20181206.0
3250,Active,Full-Time,Zone B,Full-Time,2021-03-25,20210325.0
3251,Terminated,Contract,Zone A,Part-Time,2019-02-15,20190215.0
3252,Active,Full-Time,Zone A,Part-Time,2023-03-14,20230314.0
3255,Active,Contract,Zone C,Part-Time,2023-03-22,20230322.0
3256,Active,Part-Time,Zone B,Part-Time,2019-01-24,20190124.0
3257,Active,Full-Time,Zone A,Full-Time,2020-11-19,20201119.0
3258,Active,Part-Time,Zone B,Temporary,2023-02-15,20230215.0
3259,Terminated,Full-Time,Zone B,Full-Time,2022-05-09,20220509.0
3260,Active,Contract,Zone B,Temporary,2021-10-06,20211006.0
3262,Active,Full-Time,Zone A,Full-Time,2022-03-22,20220322.0
3263,Terminated,Full-Time,Zone A,Part-Time,2022-04-20,20220420.0
3264,Terminated,Part-Time,Zone C,Part-Time,2021-12-31,20211231.0
3265,Active,Part-Time,Zone C,Full-Time,2018-10-31,20181031.0
3266,Active,Contract,Zone A,Full-Time,2020-07-24,20200724.0
3267,Active,Contract,Zone C,Part-Time,2019-12-12,20191212.0
3268,Active,Contract,Zone A,Temporary,2023-06-22,20230622.0
3269,Active,Full-Time,Zone C,Temporary,2021-06-20,20210620.0
3270,Active,Full-Time,Zone B,Full-Time,2019-10-31,20191031.0
3271,Terminated,Contract,Zone B,Part-Time,2019-07-02,20190702.0
3272,Active,Contract,Zone C,Part-Time,2023-02-10,20230210.0
3273,Active,Full-Time,Zone A,Temporary,2022-09-16,20220916.0
3275,Active,Part-Time,Zone B,Temporary,2022-11-16,20221116.0
3276,Active,Contract,Zone A,Temporary,2021-01-25,20210125.0
3277,Active,Part-Time,Zone B,Temporary,2023-06-16,20230616.0
3278,Active,Contract,Zone A,Part-Time,2020-09-08,20200908.0
3279,Active,Full-Time,Zone A,Full-Time,2019-01-23,20190123.0
3280,Terminated,Part-Time,Zone A,Temporary,2023-05-29,20230529.0
3281,Active,Contract,Zone B,Full-Time,2019-08-16,20190816.0
3282,Active,Full-Time,Zone B,Full-Time,2020-06-04,20200604.0
3283,Active,Contract,Zone B,Part-Time,2020-07-21,20200721.0
3284,Terminated,Contract,Zone A,Part-Time,2022-08-21,20220821.0
3285,Terminated,Contract,Zone B,Part-Time,2021-07-16,20210716.0
3286,Active,Full-Time,Zone C,Temporary,2019-11-06,20191106.0
3287,Active,Part-Time,Zone A,Temporary,2021-01-01,20210101.0
3288,Active,Full-Time,Zone A,Temporary,2019-09-24,20190924.0
3289,Active,Contract,Zone A,Full-Time,2020-05-17,20200517.0
3290,Active,Part-Time,Zone A,Full-Time,2018-08-07,20180807.0
3291,Active,Contract,Zone C,Full-Time,2023-08-01,20230801.0
3292,Terminated,Part-Time,Zone C,Part-Time,2019-01-12,20190112.0
3293,Terminated,Contract,Zone C,Full-Time,2021-04-09,20210409.0
3295,Active,Part-Time,Zone C,Full-Time,2019-05-31,20190531.0
3298,Active,Full-Time,Zone A,Full-Time,2020-11-19,20201119.0
3299,Active,Part-Time,Zone A,Full-Time,2022-11-10,20221110.0
3300,Active,Full-Time,Zone B,Part-Time,2021-03-25,20210325.0
3301,Terminated,Contract,Zone B,Full-Time,2019-05-13,20190513.0
3303,Active,Full-Time,Zone A,Part-Time,2023-02-18,20230218.0
3304,Active,Part-Time,Zone A,Temporary,2019-04-02,20190402.0
3305,Terminated,Contract,Zone C,Part-Time,2020-11-30,20201130.0
3306,Terminated,Full-Time,Zone A,Temporary,2022-09-24,20220924.0
3307,Active,Full-Time,Zone C,Full-Time,2019-06-21,20190621.0
3308,Active,Contract,Zone C,Temporary,2022-06-10,20220610.0
3309,Active,Part-Time,Zone B,Part-Time,2020-10-18,20201018.0
3310,Active,Part-Time,Zone B,Part-Time,2022-02-02,20220202.0
3311,Active,Contract,Zone A,Temporary,2021-06-17,20210617.0
3312,Active,Part-Time,Zone C,Temporary,2018-12-01,20181201.0
3313,Active,Full-Time,Zone B,Full-Time,2021-05-09,20210509.0
3314,Active,Part-Time,Zone A,Temporary,2019-01-01,20190101.0
3315,Terminated,Full-Time,Zone C,Temporary,2018-10-13,20181013.0
3317,Active,Part-Time,Zone C,Full-Time,2022-03-17,20220317.0
3319,Active,Full-Time,Zone B,Temporary,2019-10-09,20191009.0
3320,Active,Part-Time,Zone A,Part-Time,2020-05-18,20200518.0
3321,Active,Contract,Zone B,Full-Time,2019-02-17,20190217.0
3322,Terminated,Part-Time,Zone B,Full-Time,2020-07-31,20200731.0
3325,Terminated,Contract,Zone A,Part-Time,2021-07-13,20210713.0
3326,Active,Contract,Zone A,Temporary,2022-01-14,20220114.0
3327,Active,Contract,Zone C,Full-Time,2020-01-01,20200101.0
3328,Terminated,Part-Time,Zone A,Full-Time,2020-10-24,20201024.0
3329,Active,Part-Time,Zone B,Full-Time,2020-10-24,20201024.0
3330,Active,Part-Time,Zone C,Part-Time,2020-08-09,20200809.0
3331,Active,Full-Time,Zone A,Part-Time,2019-03-24,20190324.0
3332,Active,Part-Time,Zone B,Temporary,2022-10-29,20221029.0
3333,Active,Contract,Zone B,Temporary,2023-05-16,20230516.0
3334,Active,Part-Time,Zone B,Part-Time,2023-05-30,20230530.0
3335,Terminated,Part-Time,Zone B,Temporary,2019-06-28,20190628.0
3336,Terminated,Contract,Zone A,Part-Time,2023-03-25,20230325.0
3337,Active,Full-Time,Zone A,Part-Time,2022-08-26,20220826.0
3338,Active,Contract,Zone C,Temporary,2019-11-15,20191115.0
