invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,sales,date,time,payment,cogs,gross_income,rating,day,month,weekday,hour,time_of_day,rfm_date
886-77-9084,Branch C,Alexandria,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,1900-01-01 11:33:00,Ewallet,575.12,28.756,5.5,19,2,Tuesday,11,Morning,2019-02-19
790-38-4466,Branch C,Alexandria,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,1900-01-01 10:18:00,Credit card,54.95,2.7475,9.3,23,1,Wednesday,10,Morning,2019-01-23
704-10-4056,Branch C,Alexandria,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,1900-01-01 10:55:00,Credit card,181.41,9.0705,5.6,14,1,Monday,10,Morning,2019-01-14
497-37-6538,Branch A,Cairo,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,1900-01-01 15:15:00,Ewallet,412.37,20.6185,9.7,17,1,Thursday,15,Afternoon,2019-01-17
651-96-5970,Branch A,Cairo,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,1900-01-01 20:06:00,Credit card,46.41,2.3205,4.0,3,3,Sunday,20,Evening,2019-03-03
400-80-4065,Branch C,Alexandria,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,1900-01-01 20:21:00,Credit card,274.2,13.71,9.2,15,2,Friday,20,Evening,2019-02-15
744-16-7898,Branch B,Giza,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,1900-01-01 13:48:00,Credit card,973.7,48.685,4.9,15,1,Tuesday,13,Afternoon,2019-01-15
263-12-5321,Branch A,Cairo,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,1900-01-01 12:52:00,Credit card,648.2,32.41,9.3,27,2,Wednesday,12,Afternoon,2019-02-27
702-72-0487,Branch A,Cairo,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,1900-01-01 12:28:00,Credit card,93.22,4.661,6.6,26,2,Tuesday,12,Afternoon,2019-02-26
605-83-1050,Branch B,Giza,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,1900-01-01 16:26:00,Ewallet,54.36,2.718,4.3,15,3,Friday,16,Afternoon,2019-03-15
443-60-9639,Branch C,Alexandria,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,1900-01-01 13:24:00,Cash,60.87,3.0435,5.5,24,1,Thursday,13,Afternoon,2019-01-24
864-24-7918,Branch A,Cairo,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,1900-01-01 15:15:00,Cash,244.9,12.245,8.1,22,2,Friday,15,Afternoon,2019-02-22
359-94-5395,Branch B,Giza,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,1900-01-01 10:50:00,Credit card,92.78,4.639,9.8,15,3,Friday,10,Morning,2019-03-15
401-09-4232,Branch C,Alexandria,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,1900-01-01 18:38:00,Ewallet,433.45,21.6725,9.4,11,2,Monday,18,Evening,2019-02-11
751-15-6198,Branch B,Giza,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,1900-01-01 16:45:00,Ewallet,138.06,6.903,7.9,12,1,Saturday,16,Afternoon,2019-01-12
324-41-6833,Branch C,Alexandria,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,1900-01-01 19:30:00,Ewallet,241.6,12.08,5.1,3,3,Sunday,19,Evening,2019-03-03
474-33-8305,Branch C,Alexandria,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,1900-01-01 13:23:00,Ewallet,471.73,23.5865,6.9,23,3,Saturday,13,Afternoon,2019-03-23
759-29-9521,Branch A,Cairo,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,1900-01-01 11:27:00,Cash,440.64,22.032,8.0,4,3,Monday,11,Morning,2019-03-04
831-81-6575,Branch B,Giza,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,1900-01-01 11:12:00,Cash,680.31,34.0155,8.0,23,2,Saturday,11,Morning,2019-02-23
220-68-6701,Branch A,Cairo,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,1900-01-01 16:36:00,Cash,309.88,15.494,4.2,17,3,Sunday,16,Afternoon,2019-03-17
618-34-8551,Branch A,Cairo,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,1900-01-01 18:41:00,Credit card,186.36,9.318,8.5,16,1,Wednesday,18,Evening,2019-01-16
257-60-7754,Branch A,Cairo,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,1900-01-01 17:12:00,Cash,200.92,10.046,9.0,8,1,Tuesday,17,Evening,2019-01-08
559-61-5987,Branch B,Giza,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,1900-01-01 10:38:00,Cash,17.75,0.8875,8.6,14,1,Monday,10,Morning,2019-01-14
189-55-2313,Branch C,Alexandria,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,1900-01-01 10:33:00,Ewallet,621.8,31.09,6.0,31,1,Thursday,10,Morning,2019-01-31
565-91-4567,Branch B,Giza,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,1900-01-01 14:38:00,Ewallet,86.0,4.3,6.2,15,3,Friday,14,Afternoon,2019-03-15
380-60-5336,Branch A,Cairo,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,1900-01-01 18:06:00,Credit card,402.6,20.13,5.0,24,2,Sunday,18,Evening,2019-02-24
815-04-6282,Branch C,Alexandria,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,1900-01-01 12:52:00,Credit card,324.85,16.2425,6.5,8,2,Friday,12,Afternoon,2019-02-08
674-56-6360,Branch A,Cairo,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,1900-01-01 14:00:00,Cash,95.15,4.7575,6.0,22,3,Friday,14,Afternoon,2019-03-22
778-34-2523,Branch A,Cairo,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,1900-01-01 10:57:00,Cash,388.96,19.448,5.0,24,1,Thursday,10,Morning,2019-01-24
499-27-7781,Branch B,Giza,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,1900-01-01 16:45:00,Ewallet,425.68,21.284,5.0,14,3,Thursday,16,Afternoon,2019-03-14
477-59-2456,Branch C,Alexandria,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,1900-01-01 11:15:00,Cash,318.08,15.904,9.2,23,1,Wednesday,11,Morning,2019-01-23
832-51-6761,Branch A,Cairo,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,1900-01-01 20:29:00,Ewallet,271.04,13.552,9.6,19,1,Saturday,20,Evening,2019-01-19
869-11-3082,Branch B,Giza,Member,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,1900-01-01 20:03:00,Credit card,384.64,19.232,8.4,27,1,Sunday,20,Evening,2019-01-27
190-59-3964,Branch B,Giza,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,1900-01-01 14:35:00,Credit card,235.8,11.79,6.0,3,2,Sunday,14,Afternoon,2019-02-03
366-43-6862,Branch B,Giza,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,1900-01-01 16:32:00,Ewallet,211.56,10.578,6.7,25,3,Monday,16,Afternoon,2019-03-25
186-43-8965,Branch A,Cairo,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,1900-01-01 10:10:00,Credit card,95.36,4.768,4.1,24,2,Sunday,10,Morning,2019-02-24
784-21-9238,Branch C,Alexandria,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,1900-01-01 14:15:00,Cash,10.17,0.5085,5.9,7,2,Thursday,14,Afternoon,2019-02-07
276-75-6884,Branch A,Cairo,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,1900-01-01 10:05:00,Cash,206.13,10.3065,8.7,4,3,Monday,10,Morning,2019-03-04
109-86-4363,Branch B,Giza,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,1900-01-01 11:36:00,Credit card,420.56,21.028,4.5,14,2,Thursday,11,Morning,2019-02-14
569-76-2760,Branch A,Cairo,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,1900-01-01 18:15:00,Credit card,88.04,4.402,6.6,29,1,Tuesday,18,Evening,2019-01-29
222-42-0244,Branch B,Giza,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,1900-01-01 13:53:00,Credit card,648.99,32.4495,7.7,28,1,Monday,13,Afternoon,2019-01-28
760-53-9233,Branch A,Cairo,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,1900-01-01 18:37:00,Credit card,123.84,6.192,8.5,26,3,Tuesday,18,Evening,2019-03-26
538-22-0304,Branch C,Alexandria,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,1900-01-01 18:27:00,Cash,649.5,32.475,5.2,24,3,Sunday,18,Evening,2019-03-24
416-17-9926,Branch A,Cairo,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,1900-01-01 14:42:00,Credit card,742.2,37.11,4.3,1,1,Tuesday,14,Afternoon,2019-01-01
237-44-6163,Branch A,Cairo,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,1900-01-01 17:43:00,Cash,84.48,4.224,7.6,24,1,Thursday,17,Evening,2019-01-24
636-17-0325,Branch B,Giza,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,1900-01-01 18:37:00,Cash,250.28,12.514,9.5,25,2,Monday,18,Evening,2019-02-25
343-75-9322,Branch B,Giza,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,1900-01-01 16:34:00,Cash,94.8,4.74,4.1,9,1,Wednesday,16,Afternoon,2019-01-09
528-14-9470,Branch A,Cairo,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,1900-01-01 14:42:00,Ewallet,91.3,4.565,9.2,14,2,Thursday,14,Afternoon,2019-02-14
427-45-9297,Branch B,Giza,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,1900-01-01 11:01:00,Ewallet,285.11,14.2555,5.4,12,3,Tuesday,11,Morning,2019-03-12
807-34-3742,Branch A,Cairo,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,1900-01-01 19:44:00,Cash,52.38,2.619,5.8,26,3,Tuesday,19,Evening,2019-03-26
288-62-1085,Branch A,Cairo,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,1900-01-01 13:34:00,Ewallet,192.7,9.635,5.6,9,1,Wednesday,13,Afternoon,2019-01-09
670-71-7306,Branch B,Giza,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,1900-01-01 20:08:00,Credit card,267.78,13.389,5.1,2,1,Wednesday,20,Evening,2019-01-02
660-29-7083,Branch C,Alexandria,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,1900-01-01 15:01:00,Cash,558.7,27.935,5.8,15,1,Tuesday,15,Afternoon,2019-01-15
271-77-8740,Branch C,Alexandria,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,1900-01-01 11:40:00,Ewallet,175.32,8.766,5.0,1,1,Tuesday,11,Morning,2019-01-01
497-36-0989,Branch A,Cairo,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,1900-01-01 15:21:00,Cash,155.82,7.791,7.9,15,2,Friday,15,Afternoon,2019-02-15
291-59-1384,Branch B,Giza,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,1900-01-01 17:38:00,Cash,60.3,3.015,6.0,28,2,Thursday,17,Evening,2019-02-28
860-73-6466,Branch A,Cairo,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,1900-01-01 16:16:00,Credit card,78.94,3.947,5.0,2,3,Saturday,16,Afternoon,2019-03-02
549-23-9016,Branch C,Alexandria,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,1900-01-01 18:15:00,Credit card,29.74,1.487,8.9,13,2,Wednesday,18,Evening,2019-02-13
896-34-0956,Branch A,Cairo,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,1900-01-01 12:43:00,Cash,21.32,1.066,5.9,26,1,Saturday,12,Afternoon,2019-01-26
804-38-3935,Branch A,Cairo,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,1900-01-01 11:32:00,Credit card,281.34,14.067,5.9,30,1,Wednesday,11,Morning,2019-01-30
585-90-0249,Branch A,Cairo,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,1900-01-01 18:08:00,Ewallet,73.26,3.663,9.7,27,1,Sunday,18,Evening,2019-01-27
862-29-5914,Branch C,Alexandria,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,1900-01-01 17:08:00,Credit card,22.38,1.119,8.6,30,1,Wednesday,17,Evening,2019-01-30
845-94-6841,Branch C,Alexandria,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,1900-01-01 19:38:00,Cash,655.92,32.796,4.0,8,1,Tuesday,19,Evening,2019-01-08
125-45-2293,Branch A,Cairo,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,1900-01-01 13:11:00,Cash,594.6,29.73,4.2,19,1,Saturday,13,Afternoon,2019-01-19
843-73-4724,Branch A,Cairo,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,1900-01-01 11:05:00,Cash,74.1,3.705,9.2,25,1,Friday,11,Morning,2019-01-25
409-33-9708,Branch A,Cairo,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,1900-01-01 10:12:00,Ewallet,196.96,9.848,9.2,19,2,Tuesday,10,Morning,2019-02-19
658-66-3967,Branch C,Alexandria,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,1900-01-01 15:42:00,Ewallet,372.33,18.6165,5.0,14,1,Monday,15,Afternoon,2019-01-14
866-70-2814,Branch B,Giza,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,1900-01-01 11:58:00,Ewallet,527.9,26.395,10.0,25,2,Monday,11,Morning,2019-02-25
160-22-2687,Branch A,Cairo,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,1900-01-01 14:21:00,Ewallet,479.75,23.9875,8.8,23,1,Wednesday,14,Afternoon,2019-01-23
895-03-6665,Branch B,Giza,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,1900-01-01 10:52:00,Cash,328.59,16.4295,4.2,16,2,Saturday,10,Morning,2019-02-16
770-42-8960,Branch B,Giza,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,1900-01-01 19:31:00,Cash,168.96,8.448,6.3,1,1,Tuesday,19,Evening,2019-01-01
748-45-2862,Branch A,Cairo,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,1900-01-01 18:35:00,Cash,113.24,5.662,8.2,7,3,Thursday,18,Evening,2019-03-07
234-36-2483,Branch B,Giza,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,1900-01-01 13:51:00,Cash,345.54,17.277,5.1,15,2,Friday,13,Afternoon,2019-02-15
316-66-3011,Branch A,Cairo,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,1900-01-01 12:35:00,Cash,428.67,21.4335,5.0,23,1,Wednesday,12,Afternoon,2019-01-23
848-95-6252,Branch C,Alexandria,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,1900-01-01 13:24:00,Ewallet,86.27,4.3135,7.0,20,2,Wednesday,13,Afternoon,2019-02-20
840-76-5966,Branch A,Cairo,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,1900-01-01 18:06:00,Ewallet,25.52,1.276,7.8,8,1,Tuesday,18,Evening,2019-01-08
152-03-4217,Branch B,Giza,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,1900-01-01 11:55:00,Credit card,101.52,5.076,4.3,17,3,Sunday,11,Morning,2019-03-17
533-66-5566,Branch B,Giza,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,1900-01-01 11:42:00,Cash,357.49,17.8745,7.0,12,1,Saturday,11,Morning,2019-01-12
124-31-1458,Branch A,Cairo,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,1900-01-01 14:30:00,Cash,238.77,11.9385,6.6,8,1,Tuesday,14,Afternoon,2019-01-08
176-78-1170,Branch C,Alexandria,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,1900-01-01 15:11:00,Ewallet,101.43,5.0715,7.3,26,1,Saturday,15,Afternoon,2019-01-26
361-59-0574,Branch B,Giza,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,1900-01-01 14:48:00,Credit card,724.24,36.212,6.5,15,3,Friday,14,Afternoon,2019-03-15
101-81-4070,Branch C,Alexandria,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,1900-01-01 12:36:00,Ewallet,125.64,6.282,4.9,17,1,Thursday,12,Afternoon,2019-01-17
631-34-1880,Branch C,Alexandria,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,1900-01-01 19:09:00,Credit card,72.93,3.6465,4.3,8,1,Tuesday,19,Evening,2019-01-08
852-82-2749,Branch A,Cairo,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,1900-01-01 13:35:00,Ewallet,258.36,12.918,9.3,6,1,Sunday,13,Afternoon,2019-01-06
873-14-6353,Branch A,Cairo,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,1900-01-01 10:33:00,Credit card,173.74,8.687,7.1,16,2,Saturday,10,Morning,2019-02-16
584-66-4073,Branch C,Alexandria,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,1900-01-01 15:45:00,Ewallet,56.5,2.825,9.6,13,3,Wednesday,15,Afternoon,2019-03-13
544-55-9589,Branch B,Giza,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,1900-01-01 11:51:00,Cash,214.3,10.715,6.2,28,1,Monday,11,Morning,2019-01-28
166-19-2553,Branch A,Cairo,Member,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,1900-01-01 17:26:00,Cash,534.36,26.718,9.9,18,1,Friday,17,Evening,2019-01-18
737-88-5876,Branch A,Cairo,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,1900-01-01 11:52:00,Credit card,93.16,4.658,5.9,19,3,Tuesday,11,Morning,2019-03-19
154-87-7367,Branch C,Alexandria,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,1900-01-01 14:04:00,Ewallet,522.08,26.104,6.3,15,3,Friday,14,Afternoon,2019-03-15
885-56-0389,Branch C,Alexandria,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,1900-01-01 17:49:00,Cash,52.35,2.6175,4.0,12,2,Tuesday,17,Evening,2019-02-12
608-05-3804,Branch B,Giza,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,1900-01-01 20:19:00,Cash,39.75,1.9875,6.1,25,2,Monday,20,Evening,2019-02-25
448-61-3783,Branch A,Cairo,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,1900-01-01 16:08:00,Credit card,720.16,36.008,4.5,21,3,Thursday,16,Afternoon,2019-03-21
761-49-0439,Branch B,Giza,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,1900-01-01 10:17:00,Ewallet,96.8,4.84,8.6,19,1,Saturday,10,Morning,2019-01-19
490-95-0021,Branch B,Giza,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,1900-01-01 14:25:00,Ewallet,332.1,16.605,6.0,8,1,Tuesday,14,Afternoon,2019-01-08
115-38-7388,Branch C,Alexandria,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,1900-01-01 12:51:00,Credit card,81.44,4.072,9.5,30,3,Saturday,12,Afternoon,2019-03-30
311-13-6971,Branch B,Giza,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,1900-01-01 15:18:00,Credit card,319.9,15.995,9.9,20,2,Wednesday,15,Afternoon,2019-02-20
291-55-6563,Branch A,Cairo,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,1900-01-01 12:45:00,Ewallet,206.52,10.326,7.5,30,3,Saturday,12,Afternoon,2019-03-30
548-48-3156,Branch A,Cairo,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,1900-01-01 13:37:00,Cash,166.68,8.334,7.6,19,3,Tuesday,13,Afternoon,2019-03-19
460-93-5834,Branch A,Cairo,Normal,Male,Sports and travel,45.58,7,15.953,335.013,2019-01-13,1900-01-01 10:03:00,Cash,319.06,15.953,5.0,13,1,Sunday,10,Morning,2019-01-13
325-89-4209,Branch A,Cairo,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,1900-01-01 19:42:00,Ewallet,87.9,4.395,6.7,5,2,Tuesday,19,Evening,2019-02-05
884-80-6021,Branch A,Cairo,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,1900-01-01 13:14:00,Ewallet,734.7,36.735,9.5,23,3,Saturday,13,Afternoon,2019-03-23
137-74-8729,Branch C,Alexandria,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,1900-01-01 12:47:00,Ewallet,97.52,4.876,6.8,13,3,Wednesday,12,Afternoon,2019-03-13
880-46-5796,Branch A,Cairo,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,1900-01-01 19:53:00,Ewallet,769.2,38.46,5.6,17,3,Sunday,19,Evening,2019-03-17
389-70-2397,Branch C,Alexandria,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,1900-01-01 10:26:00,Cash,418.3,20.915,7.2,21,2,Thursday,10,Morning,2019-02-21
114-35-5271,Branch B,Giza,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,1900-01-01 15:06:00,Cash,463.28,23.164,8.1,7,2,Thursday,15,Afternoon,2019-02-07
607-76-6216,Branch C,Alexandria,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,1900-01-01 16:35:00,Credit card,462.45,23.1225,8.6,2,3,Saturday,16,Afternoon,2019-03-02
715-20-1673,Branch B,Giza,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,1900-01-01 20:57:00,Cash,141.9,7.095,9.4,6,3,Wednesday,20,Evening,2019-03-06
811-35-1094,Branch B,Giza,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,1900-01-01 15:16:00,Credit card,302.7,15.135,8.9,6,2,Wednesday,15,Afternoon,2019-02-06
699-88-1972,Branch B,Giza,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,1900-01-01 17:47:00,Credit card,793.28,39.664,4.2,28,1,Monday,17,Evening,2019-01-28
781-84-8059,Branch C,Alexandria,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,1900-01-01 16:23:00,Ewallet,425.18,21.259,5.0,18,1,Friday,16,Afternoon,2019-01-18
409-49-6995,Branch C,Alexandria,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,1900-01-01 10:17:00,Cash,283.62,14.181,8.8,5,2,Tuesday,10,Morning,2019-02-05
725-54-0677,Branch C,Alexandria,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,1900-01-01 13:50:00,Cash,599.2,29.96,5.3,2,3,Saturday,13,Afternoon,2019-03-02
146-09-5432,Branch A,Cairo,Member,Male,Food and beverages,35.04,9,15.768,331.128,2019-02-09,1900-01-01 19:17:00,Ewallet,315.36,15.768,4.6,9,2,Saturday,19,Evening,2019-02-09
377-79-7592,Branch C,Alexandria,Member,Female,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,1900-01-01 14:00:00,Credit card,403.56,20.178,7.5,14,1,Monday,14,Afternoon,2019-01-14
509-10-0516,Branch B,Giza,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,1900-01-01 12:02:00,Ewallet,183.88,9.194,5.1,9,2,Saturday,12,Afternoon,2019-02-09
595-94-9924,Branch A,Cairo,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,1900-01-01 20:21:00,Credit card,138.65,6.9325,4.2,26,3,Tuesday,20,Evening,2019-03-26
865-41-9075,Branch A,Cairo,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,2019-01-28,1900-01-01 17:35:00,Cash,80.71,4.0355,8.1,28,1,Monday,17,Evening,2019-01-28
545-07-8534,Branch C,Alexandria,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,1900-01-01 12:42:00,Ewallet,116.64,5.832,6.0,14,2,Thursday,12,Afternoon,2019-02-14
118-62-1812,Branch C,Alexandria,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,1900-01-01 17:56:00,Cash,313.52,15.676,7.9,24,3,Sunday,17,Evening,2019-03-24
450-42-3339,Branch C,Alexandria,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,1900-01-01 18:58:00,Credit card,846.1,42.305,8.8,9,2,Saturday,18,Evening,2019-02-09
851-98-3555,Branch B,Giza,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,1900-01-01 14:08:00,Credit card,414.4,20.72,6.6,24,3,Sunday,14,Afternoon,2019-03-24
186-71-5196,Branch A,Cairo,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,1900-01-01 16:30:00,Ewallet,159.08,7.954,6.2,27,3,Wednesday,16,Afternoon,2019-03-27
624-01-8356,Branch B,Giza,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,1900-01-01 10:44:00,Credit card,490.1,24.505,4.2,27,1,Sunday,10,Morning,2019-01-27
313-66-9943,Branch B,Giza,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,1900-01-01 20:29:00,Credit card,87.45,4.3725,7.3,27,3,Wednesday,20,Evening,2019-03-27
151-27-8496,Branch C,Alexandria,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,1900-01-01 11:43:00,Ewallet,224.52,11.226,8.6,19,1,Saturday,11,Morning,2019-01-19
453-33-6436,Branch A,Cairo,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,1900-01-01 10:09:00,Cash,744.96,37.248,6.8,7,2,Thursday,10,Morning,2019-02-07
522-57-8364,Branch A,Cairo,Member,Male,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,1900-01-01 10:00:00,Ewallet,410.72,20.536,7.6,31,1,Thursday,10,Morning,2019-01-31
459-45-2396,Branch A,Cairo,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,1900-01-01 18:45:00,Cash,298.8,14.94,5.8,25,2,Monday,18,Evening,2019-02-25
717-96-4189,Branch C,Alexandria,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,1900-01-01 12:40:00,Cash,212.94,10.647,4.1,2,2,Saturday,12,Afternoon,2019-02-02
722-13-2115,Branch C,Alexandria,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,1900-01-01 15:36:00,Credit card,42.85,2.1425,9.3,14,3,Thursday,15,Afternoon,2019-03-14
